Timestep,Branch,Current(A),P(kW),Q(kvar),Losses(kW)
2012-07-07 20:00:00,line_001_002,4.2885,0.2451,0.1187,0.0
2012-07-07 20:00:00,line_002_003,0.7249,0.0414,0.0201,0.0
2012-07-07 20:00:00,line_003_004,0.0,0.0,-0.0,-0.0
2012-07-07 20:30:00,line_001_002,3.8468,0.2199,0.1065,0.0
2012-07-07 20:30:00,line_002_003,0.5316,0.0304,0.0147,0.0
2012-07-07 20:30:00,line_003_004,0.0,-0.0,-0.0,0.0
2012-07-07 21:00:00,line_001_002,4.8469,0.277,0.1342,0.0
2012-07-07 21:00:00,line_002_003,0.886,0.0506,0.0245,0.0
2012-07-07 21:00:00,line_003_004,0.0,0.0,-0.0,-0.0
2012-07-07 21:30:00,line_001_002,4.777,0.273,0.1322,0.0
2012-07-07 21:30:00,line_002_003,0.4188,0.0239,0.0116,0.0
2012-07-07 21:30:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-07 22:00:00,line_001_002,5.0539,0.2889,0.1399,0.0
2012-07-07 22:00:00,line_002_003,1.031,0.0589,0.0285,0.0
2012-07-07 22:00:00,line_003_004,0.0,-0.0,-0.0,-0.0
2012-07-07 22:30:00,line_001_002,2.0988,0.12,0.0581,0.0
2012-07-07 22:30:00,line_002_003,0.435,0.0249,0.012,0.0
2012-07-07 22:30:00,line_003_004,0.0,-0.0,-0.0,-0.0
2012-07-07 23:00:00,line_001_002,3.0835,0.1762,0.0853,0.0
2012-07-07 23:00:00,line_002_003,1.0471,0.0598,0.029,0.0
2012-07-07 23:00:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-07 23:30:00,line_001_002,2.5344,0.1449,0.0701,0.0
2012-07-07 23:30:00,line_002_003,0.5477,0.0313,0.0152,0.0
2012-07-07 23:30:00,line_003_004,0.0,-0.0,-0.0,0.0
2012-07-08 00:00:00,line_001_002,2.6479,0.1513,0.0733,0.0
2012-07-08 00:00:00,line_002_003,0.9344,0.0534,0.0259,0.0
2012-07-08 00:00:00,line_003_004,0.0,-0.0,-0.0,0.0
2012-07-08 00:30:00,line_001_002,2.1693,0.124,0.06,0.0
2012-07-08 00:30:00,line_002_003,0.5799,0.0331,0.016,0.0
2012-07-08 00:30:00,line_003_004,0.0,-0.0,-0.0,0.0
2012-07-08 01:00:00,line_001_002,2.3602,0.1349,0.0653,0.0
2012-07-08 01:00:00,line_002_003,0.7088,0.0405,0.0196,0.0
2012-07-08 01:00:00,line_003_004,0.0,-0.0,-0.0,-0.0
2012-07-08 01:30:00,line_001_002,2.0824,0.119,0.0576,0.0
2012-07-08 01:30:00,line_002_003,0.5799,0.0331,0.016,0.0
2012-07-08 01:30:00,line_003_004,0.0,-0.0,-0.0,0.0
2012-07-08 02:00:00,line_001_002,1.6998,0.0972,0.047,0.0
2012-07-08 02:00:00,line_002_003,0.6444,0.0368,0.0178,0.0
2012-07-08 02:00:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-08 02:30:00,line_001_002,1.084,0.062,0.03,0.0
2012-07-08 02:30:00,line_002_003,0.6122,0.035,0.0169,0.0
2012-07-08 02:30:00,line_003_004,0.0,-0.0,-0.0,-0.0
2012-07-08 03:00:00,line_001_002,1.2642,0.0723,0.035,0.0
2012-07-08 03:00:00,line_002_003,0.5316,0.0304,0.0147,0.0
2012-07-08 03:00:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-08 03:30:00,line_001_002,1.4206,0.0812,0.0393,0.0
2012-07-08 03:30:00,line_002_003,0.5638,0.0322,0.0156,0.0
2012-07-08 03:30:00,line_003_004,0.0,-0.0,-0.0,-0.0
2012-07-08 04:00:00,line_001_002,1.3226,0.0756,0.0366,0.0
2012-07-08 04:00:00,line_002_003,0.5155,0.0295,0.0143,0.0
2012-07-08 04:00:00,line_003_004,0.0,-0.0,-0.0,-0.0
2012-07-08 04:30:00,line_001_002,0.8011,0.0458,0.0222,0.0
2012-07-08 04:30:00,line_002_003,0.5155,0.0295,0.0143,0.0
2012-07-08 04:30:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-08 05:00:00,line_001_002,0.9525,0.0544,0.0264,0.0
2012-07-08 05:00:00,line_002_003,0.58,0.0331,0.016,0.0
2012-07-08 05:00:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-08 05:30:00,line_001_002,1.6475,0.0942,0.0456,0.0
2012-07-08 05:30:00,line_002_003,0.741,0.0424,0.0205,0.0
2012-07-08 05:30:00,line_003_004,0.0,0.0,-0.0,0.0
2012-07-08 06:00:00,line_001_002,2.2915,0.131,0.0634,0.0
2012-07-08 06:00:00,line_002_003,0.9505,0.0543,0.0263,0.0
2012-07-08 06:00:00,line_003_004,0.0,0.0,-0.0,-0.0
