Timestep,Branch,Current(A),P(kW),Q(kvar),Losses(kW)
2012-07-07 11:30:00,line_003_004,"[0.5177, 0.5178, 0.0]",0.1241,0.0435,0.0
2012-07-07 11:30:00,line_004_005,"[0.3444, 0.3444, 0.0]",0.0831,0.0273,0.0
2012-07-07 12:00:00,line_001_002,"[1.4808, 1.4809, 0.0]",0.3526,0.1311,0.0001
2012-07-07 12:00:00,line_002_003,"[0.8538, 0.8538, 0.0]",0.2028,0.0767,0.0
2012-07-07 12:00:00,line_003_004,"[0.6745, 0.6746, 0.0]",0.1605,0.06,0.0
2012-07-07 12:00:00,line_004_005,"[0.2133, 0.2133, 0.0]",0.0515,0.0169,0.0
2012-07-07 12:30:00,line_001_002,"[1.2151, 1.2152, 0.0]",0.29,0.1057,0.0
2012-07-07 12:30:00,line_002_003,"[0.3205, 0.3206, 0.0]",0.0764,0.0282,0.0
2012-07-07 12:30:00,line_003_004,"[0.2543, 0.2543, 0.0]",0.0607,0.022,0.0
2012-07-07 12:30:00,line_004_005,"[0.1234, 0.1234, 0.0]",0.0298,0.0098,0.0
2012-07-07 13:00:00,line_001_002,"[1.3225, 1.3225, 0.0]",0.3149,0.1171,0.0
2012-07-07 13:00:00,line_002_003,"[0.7935, 0.7935, 0.0]",0.1885,0.0712,0.0
2012-07-07 13:00:00,line_003_004,"[0.6181, 0.6181, 0.0]",0.1471,0.0548,0.0
2012-07-07 13:00:00,line_004_005,"[0.2031, 0.2031, 0.0]",0.049,0.0161,0.0
2012-07-07 13:30:00,line_001_002,"[1.6277, 1.6277, 0.0]",0.3882,0.1423,0.0001
2012-07-07 13:30:00,line_002_003,"[0.5518, 0.5519, 0.0]",0.1313,0.049,0.0
2012-07-07 13:30:00,line_003_004,"[0.4817, 0.4817, 0.0]",0.1147,0.0425,0.0
2012-07-07 13:30:00,line_004_005,"[0.1774, 0.1774, 0.0]",0.0428,0.0141,0.0
2012-07-07 14:00:00,line_001_002,"[1.4517, 1.4517, 0.0]",0.3464,0.1266,0.0001
2012-07-07 14:00:00,line_002_003,"[0.8068, 0.8068, 0.0]",0.1923,0.0706,0.0
2012-07-07 14:00:00,line_003_004,"[0.6237, 0.6237, 0.0]",0.1491,0.0535,0.0
2012-07-07 14:00:00,line_004_005,"[0.3341, 0.3342, 0.0]",0.0806,0.0265,0.0
2012-07-07 14:30:00,line_001_002,"[1.9507, 1.9508, 0.0]",0.4658,0.1691,0.0001
2012-07-07 14:30:00,line_002_003,"[1.071, 1.0711, 0.0]",0.2557,0.0928,0.0
2012-07-07 14:30:00,line_003_004,"[1.0009, 1.001, 0.0]",0.2391,0.0862,0.0
2012-07-07 14:30:00,line_004_005,"[0.514, 0.5141, 0.0]",0.124,0.0407,0.0
2012-07-07 15:00:00,line_001_002,"[1.4086, 1.4086, 0.0]",0.3363,0.1223,0.0001
2012-07-07 15:00:00,line_002_003,"[0.826, 0.8261, 0.0]",0.1971,0.0718,0.0
2012-07-07 15:00:00,line_003_004,"[0.643, 0.643, 0.0]",0.1539,0.0546,0.0
2012-07-07 15:00:00,line_004_005,"[0.383, 0.383, 0.0]",0.0924,0.0304,0.0
2012-07-07 15:30:00,line_001_002,"[1.1508, 1.1508, 0.0]",0.2748,0.0997,0.0
2012-07-07 15:30:00,line_002_003,"[0.6247, 0.6247, 0.0]",0.1492,0.054,0.0
2012-07-07 15:30:00,line_003_004,"[0.5585, 0.5585, 0.0]",0.1335,0.0478,0.0
2012-07-07 15:30:00,line_004_005,"[0.3059, 0.3059, 0.0]",0.0738,0.0242,0.0
2012-07-07 16:00:00,line_001_002,"[1.7635, 1.7636, 0.0]",0.4207,0.154,0.0001
2012-07-07 16:00:00,line_002_003,"[0.9403, 0.9404, 0.0]",0.2241,0.0826,0.0
2012-07-07 16:00:00,line_003_004,"[0.7611, 0.7611, 0.0]",0.1817,0.0658,0.0
2012-07-07 16:00:00,line_004_005,"[0.3701, 0.3701, 0.0]",0.0893,0.0293,0.0
2012-07-07 16:30:00,line_001_002,"[1.6954, 1.6954, 0.0]",0.4047,0.1474,0.0001
2012-07-07 16:30:00,line_002_003,"[0.9286, 0.9286, 0.0]",0.2215,0.0809,0.0
2012-07-07 16:30:00,line_003_004,"[0.8546, 0.8546, 0.0]",0.204,0.074,0.0
2012-07-07 16:30:00,line_004_005,"[0.4138, 0.4138, 0.0]",0.0998,0.0328,0.0
2012-07-07 17:00:00,line_001_002,"[1.7973, 1.7974, 0.0]",0.429,0.1564,0.0001
2012-07-07 17:00:00,line_002_003,"[0.8731, 0.8731, 0.0]",0.2082,0.0762,0.0
2012-07-07 17:00:00,line_003_004,"[0.7017, 0.7017, 0.0]",0.1677,0.0602,0.0
2012-07-07 17:00:00,line_004_005,"[0.3753, 0.3753, 0.0]",0.0905,0.0297,0.0
2012-07-07 17:30:00,line_001_002,"[1.8647, 1.8697, 0.0559]",0.4537,0.1606,0.0001
2012-07-07 17:30:00,line_002_003,"[0.7696, 0.7696, 0.0559]",0.1912,0.0665,0.0
2012-07-07 17:30:00,line_003_004,"[0.6511, 0.6463, 0.0559]",0.1622,0.0564,0.0
2012-07-07 17:30:00,line_004_005,"[0.3282, 0.2982, 0.0323]",0.0789,0.025,0.0
2012-07-07 18:00:00,line_001_002,"[2.4843, 2.5216, 0.6733]",0.6924,0.1943,0.0002
2012-07-07 18:00:00,line_002_003,"[1.4486, 1.4486, 0.6733]",0.4379,0.1163,0.0001
2012-07-07 18:00:00,line_003_004,"[1.0125, 0.9731, 0.6733]",0.3208,0.0872,0.0
2012-07-07 18:00:00,line_004_005,"[0.7013, 0.3264, 0.3887]",0.1627,0.0419,0.0
2012-07-07 18:30:00,line_001_002,"[3.6124, 3.6569, 0.6734]",0.964,0.2913,0.0004
2012-07-07 18:30:00,line_002_003,"[2.1401, 2.1402, 0.6734]",0.6037,0.1748,0.0001
2012-07-07 18:30:00,line_003_004,"[1.7123, 1.6647, 0.6734]",0.4893,0.1467,0.0001
2012-07-07 18:30:00,line_004_005,"[1.132, 0.7634, 0.3887]",0.268,0.0764,0.0
2012-07-07 19:00:00,line_001_002,"[2.497, 2.5343, 0.6733]",0.6955,0.1952,0.0002
2012-07-07 19:00:00,line_002_003,"[1.3606, 1.3606, 0.6733]",0.4169,0.1084,0.0001
2012-07-07 19:00:00,line_003_004,"[0.9443, 0.9067, 0.6733]",0.3044,0.0811,0.0
2012-07-07 19:00:00,line_004_005,"[0.6738, 0.2982, 0.3887]",0.1559,0.0396,0.0
2012-07-07 19:30:00,line_001_002,"[2.6112, 2.6503, 0.6733]",0.7228,0.2061,0.0002
2012-07-07 19:30:00,line_002_003,"[1.3958, 1.3958, 0.6733]",0.4251,0.1125,0.0001
2012-07-07 19:30:00,line_003_004,"[0.953, 0.9139, 0.6733]",0.3061,0.0826,0.0
2012-07-07 19:30:00,line_004_005,"[0.6262, 0.2493, 0.3887]",0.1441,0.0358,0.0
2012-07-07 20:00:00,line_001_002,"[2.7056, 2.7459, 0.6733]",0.7453,0.2152,0.0002
2012-07-07 20:00:00,line_002_003,"[1.5324, 1.5325, 0.6733]",0.4576,0.1251,0.0001
2012-07-07 20:00:00,line_003_004,"[1.0622, 1.0197, 0.6733]",0.3321,0.0927,0.0
2012-07-07 20:00:00,line_004_005,"[0.6362, 0.2596, 0.3887]",0.1466,0.0366,0.0
2012-07-07 20:30:00,line_001_002,"[2.8141, 2.8562, 0.6733]",0.7711,0.2263,0.0002
2012-07-07 20:30:00,line_002_003,"[1.7014, 1.7014, 0.6733]",0.4975,0.1414,0.0001
2012-07-07 20:30:00,line_003_004,"[1.2778, 1.2295, 0.6733]",0.3831,0.1133,0.0
2012-07-07 20:30:00,line_004_005,"[0.6063, 0.2288, 0.3887]",0.1391,0.0341,0.0
2012-07-07 21:00:00,line_001_002,"[2.879, 2.9208, 0.6733]",0.787,0.2306,0.0002
2012-07-07 21:00:00,line_002_003,"[1.612, 1.6121, 0.6733]",0.4765,0.1323,0.0001
2012-07-07 21:00:00,line_003_004,"[1.1027, 1.0594, 0.6733]",0.3419,0.0962,0.0
2012-07-07 21:00:00,line_004_005,"[0.6562, 0.2802, 0.3887]",0.1515,0.0382,0.0
2012-07-07 21:30:00,line_001_002,"[2.8737, 2.9149, 0.6733]",0.786,0.2291,0.0002
2012-07-07 21:30:00,line_002_003,"[1.5116, 1.5116, 0.6733]",0.4528,0.1225,0.0001
2012-07-07 21:30:00,line_003_004,"[1.1145, 1.0714, 0.6733]",0.3448,0.097,0.0
2012-07-07 21:30:00,line_004_005,"[0.6788, 0.3033, 0.3887]",0.1571,0.04,0.0
2012-07-07 22:00:00,line_001_002,"[2.6386, 2.6782, 0.6733]",0.7293,0.209,0.0002
2012-07-07 22:00:00,line_002_003,"[1.3553, 1.3553, 0.6733]",0.4153,0.1094,0.0001
2012-07-07 22:00:00,line_003_004,"[0.8129, 0.7785, 0.6733]",0.2724,0.0701,0.0
2012-07-07 22:00:00,line_004_005,"[0.5764, 0.1979, 0.3887]",0.1317,0.0317,0.0
2012-07-07 22:30:00,line_001_002,"[1.7718, 1.7994, 0.6733]",0.5198,0.132,0.0001
2012-07-07 22:30:00,line_002_003,"[1.0426, 1.0426, 0.6733]",0.3406,0.0814,0.0
2012-07-07 22:30:00,line_003_004,"[0.6462, 0.6192, 0.6733]",0.2318,0.0555,0.0
2012-07-07 22:30:00,line_004_005,"[0.4877, 0.1054, 0.3887]",0.1094,0.0244,0.0
2012-07-07 23:00:00,line_001_002,"[2.0827, 2.1158, 0.6733]",0.5952,0.1598,0.0001
2012-07-07 23:00:00,line_002_003,"[1.2689, 1.2689, 0.6733]",0.3947,0.1014,0.0
2012-07-07 23:00:00,line_003_004,"[0.7233, 0.6937, 0.6733]",0.2509,0.0617,0.0
2012-07-07 23:00:00,line_004_005,"[0.569, 0.1902, 0.3887]",0.1299,0.0311,0.0
2012-07-07 23:30:00,line_001_002,"[1.9755, 2.0062, 0.6733]",0.5694,0.1493,0.0001
2012-07-07 23:30:00,line_002_003,"[1.1719, 1.1719, 0.6733]",0.3718,0.092,0.0
2012-07-07 23:30:00,line_003_004,"[0.7458, 0.7156, 0.6733]",0.2565,0.0636,0.0
2012-07-07 23:30:00,line_004_005,"[0.5914, 0.2133, 0.3887]",0.1354,0.0329,0.0
2012-07-08 00:00:00,line_001_002,"[1.9908, 2.0223, 0.6733]",0.573,0.1513,0.0001
2012-07-08 00:00:00,line_002_003,"[1.2528, 1.2528, 0.6733]",0.391,0.0997,0.0
2012-07-08 00:00:00,line_003_004,"[0.734, 0.7042, 0.6733]",0.2536,0.0626,0.0
2012-07-08 00:00:00,line_004_005,"[0.5814, 0.2031, 0.3887]",0.133,0.0321,0.0
2012-07-08 00:30:00,line_001_002,"[1.8244, 1.8522, 0.6733]",0.5327,0.1356,0.0001
2012-07-08 00:30:00,line_002_003,"[1.1133, 1.1134, 0.6733]",0.3578,0.0866,0.0
2012-07-08 00:30:00,line_003_004,"[0.68, 0.654, 0.6733]",0.2407,0.0574,0.0
2012-07-08 00:30:00,line_004_005,"[0.5839, 0.2056, 0.3887]",0.1336,0.0323,0.0
2012-07-08 01:00:00,line_001_002,"[1.9322, 1.9624, 0.6733]",0.5588,0.1457,0.0001
2012-07-08 01:00:00,line_002_003,"[1.2081, 1.2081, 0.6733]",0.3804,0.0954,0.0
2012-07-08 01:00:00,line_003_004,"[0.7433, 0.7132, 0.6733]",0.2559,0.0634,0.0
2012-07-08 01:00:00,line_004_005,"[0.5889, 0.2108, 0.3887]",0.1348,0.0327,0.0
2012-07-08 01:30:00,line_001_002,"[1.7837, 1.8108, 0.6733]",0.5228,0.1322,0.0001
2012-07-08 01:30:00,line_002_003,"[1.0928, 1.0928, 0.6733]",0.3529,0.0849,0.0
2012-07-08 01:30:00,line_003_004,"[0.66, 0.6348, 0.6733]",0.2357,0.0558,0.0
2012-07-08 01:30:00,line_004_005,"[0.564, 0.1851, 0.3887]",0.1286,0.0307,0.0
2012-07-08 02:00:00,line_001_002,"[1.6713, 1.6971, 0.6733]",0.4952,0.1234,0.0001
2012-07-08 02:00:00,line_002_003,"[1.0856, 1.0856, 0.6733]",0.3508,0.0854,0.0
2012-07-08 02:00:00,line_003_004,"[0.639, 0.6126, 0.6733]",0.23,0.0548,0.0
2012-07-08 02:00:00,line_004_005,"[0.4877, 0.1054, 0.3887]",0.1094,0.0244,0.0
2012-07-08 02:30:00,line_001_002,"[1.4601, 1.4798, 0.6733]",0.4436,0.1039,0.0001
2012-07-08 02:30:00,line_002_003,"[1.0086, 1.0086, 0.6733]",0.3326,0.0781,0.0
2012-07-08 02:30:00,line_003_004,"[0.5705, 0.5503, 0.6733]",0.2136,0.0482,0.0
2012-07-08 02:30:00,line_004_005,"[0.495, 0.1131, 0.3887]",0.1113,0.025,0.0
2012-07-08 03:00:00,line_001_002,"[1.6378, 1.6616, 0.6733]",0.4872,0.1191,0.0001
2012-07-08 03:00:00,line_002_003,"[1.1278, 1.1278, 0.6733]",0.3613,0.0878,0.0
2012-07-08 03:00:00,line_003_004,"[0.7058, 0.6781, 0.6733]",0.2469,0.0598,0.0
2012-07-08 03:00:00,line_004_005,"[0.5914, 0.2133, 0.3887]",0.1354,0.0329,0.0
2012-07-08 03:30:00,line_001_002,"[1.6129, 1.6362, 0.6733]",0.4811,0.117,0.0001
2012-07-08 03:30:00,line_002_003,"[1.0729, 1.0729, 0.6733]",0.3481,0.0831,0.0
2012-07-08 03:30:00,line_003_004,"[0.6442, 0.62, 0.6733]",0.2319,0.0544,0.0
2012-07-08 03:30:00,line_004_005,"[0.5591, 0.1799, 0.3887]",0.1274,0.0303,0.0
2012-07-08 04:00:00,line_001_002,"[1.5258, 1.5474, 0.6733]",0.4597,0.1098,0.0001
2012-07-08 04:00:00,line_002_003,"[0.9961, 0.9961, 0.6733]",0.3295,0.077,0.0
2012-07-08 04:00:00,line_003_004,"[0.5811, 0.5596, 0.6733]",0.2161,0.0493,0.0
2012-07-08 04:00:00,line_004_005,"[0.4877, 0.1054, 0.3887]",0.1094,0.0244,0.0
2012-07-08 04:30:00,line_001_002,"[1.4089, 1.427, 0.6733]",0.431,0.0994,0.0001
2012-07-08 04:30:00,line_002_003,"[1.0005, 1.0005, 0.6733]",0.3306,0.0774,0.0
2012-07-08 04:30:00,line_003_004,"[0.5854, 0.5636, 0.6733]",0.2171,0.0497,0.0
2012-07-08 04:30:00,line_004_005,"[0.4901, 0.108, 0.3887]",0.11,0.0246,0.0
2012-07-08 05:00:00,line_001_002,"[1.4838, 1.503, 0.6733]",0.4495,0.1048,0.0001
2012-07-08 05:00:00,line_002_003,"[1.0559, 1.0559, 0.6733]",0.3442,0.081,0.0
2012-07-08 05:00:00,line_003_004,"[0.6228, 0.6017, 0.6733]",0.227,0.0519,0.0
2012-07-08 05:00:00,line_004_005,"[0.5938, 0.2159, 0.3887]",0.1361,0.0331,0.0
2012-07-08 05:30:00,line_001_002,"[1.5767, 1.6014, 0.505]",0.4501,0.1206,0.0001
2012-07-08 05:30:00,line_002_003,"[1.1145, 1.1145, 0.505]",0.3352,0.0897,0.0
2012-07-08 05:30:00,line_003_004,"[0.7136, 0.686, 0.505]",0.2298,0.0609,0.0
2012-07-08 05:30:00,line_004_005,"[0.538, 0.257, 0.2915]",0.125,0.0324,0.0
2012-07-08 06:00:00,line_001_002,"[1.2463, 1.262, 0.2242]",0.3309,0.1025,0.0
2012-07-08 06:00:00,line_002_003,"[0.8205, 0.8205, 0.2242]",0.2263,0.0693,0.0
2012-07-08 06:00:00,line_003_004,"[0.4918, 0.4763, 0.2242]",0.144,0.0425,0.0
2012-07-08 06:00:00,line_004_005,"[0.3061, 0.1825, 0.1294]",0.072,0.0198,0.0
