datetime,id,stdorToU,Ppower
2012-07-06 12:00:00,MAC004032,Std,0.0991452991452991
2012-07-06 12:30:00,MAC004032,Std,0.1071225071225071
2012-07-06 13:00:00,MAC004032,Std,0.1789173789173789
2012-07-06 13:30:00,MAC004032,Std,0.1652421652421652
2012-07-06 14:00:00,MAC004032,Std,0.09002849002849
2012-07-06 14:30:00,MAC004032,Std,0.0712250712250712
2012-07-06 15:00:00,MAC004032,Std,0.0341880341880341
2012-07-06 15:30:00,MAC004032,Std,0.037037037037037
2012-07-06 16:00:00,MAC004032,Std,0.074074074074074
2012-07-06 16:30:00,MAC004032,Std,0.0769230769230769
2012-07-06 17:00:00,MAC004032,Std,0.1196581196581196
2012-07-06 17:30:00,MAC004032,Std,0.0643874643874644
2012-07-06 18:00:00,MAC004032,Std,0.074074074074074
2012-07-06 18:30:00,MAC004032,Std,0.0706552706552706
2012-07-06 19:00:00,MAC004032,Std,0.1082621082621082
2012-07-06 19:30:00,MAC004032,Std,0.1065527065527065
2012-07-06 20:00:00,MAC004032,Std,0.0957264957264957
2012-07-06 20:30:00,MAC004032,Std,0.2769230769230769
2012-07-06 21:00:00,MAC004032,Std,0.2478632478632478
2012-07-06 21:30:00,MAC004032,Std,0.1982905982905982
2012-07-06 22:00:00,MAC004032,Std,0.184045584045584
2012-07-06 22:30:00,MAC004032,Std,0.168091168091168
2012-07-06 23:00:00,MAC004032,Std,0.1606837606837606
2012-07-06 23:30:00,MAC004032,Std,0.127065527065527
2012-07-07 00:00:00,MAC004032,Std,0.0729344729344729
2012-07-07 00:30:00,MAC004032,Std,0.0598290598290598
2012-07-07 01:00:00,MAC004032,Std,0.0678062678062678
2012-07-07 01:30:00,MAC004032,Std,0.0752136752136752
2012-07-07 02:00:00,MAC004032,Std,0.0398860398860398
2012-07-07 02:30:00,MAC004032,Std,0.0296296296296296
2012-07-07 03:00:00,MAC004032,Std,0.0495726495726495
2012-07-07 03:30:00,MAC004032,Std,0.0683760683760683
2012-07-07 04:00:00,MAC004032,Std,0.0552706552706552
2012-07-07 04:30:00,MAC004032,Std,0.0660968660968661
2012-07-07 05:00:00,MAC004032,Std,0.0763532763532763
2012-07-07 05:30:00,MAC004032,Std,0.0592592592592592
2012-07-07 06:00:00,MAC004032,Std,0.0592592592592592
2012-07-07 06:30:00,MAC004032,Std,0.0472934472934473
2012-07-07 07:00:00,MAC004032,Std,0.0438746438746438
2012-07-07 07:30:00,MAC004032,Std,0.1378917378917379
2012-07-07 08:00:00,MAC004032,Std,0.0837606837606837
2012-07-07 08:30:00,MAC004032,Std,0.074074074074074
2012-07-07 09:00:00,MAC004032,Std,0.0695156695156695
2012-07-07 09:30:00,MAC004032,Std,0.0541310541310541
2012-07-07 10:00:00,MAC004032,Std,0.052991452991453
2012-07-07 10:30:00,MAC004032,Std,0.0911680911680911
2012-07-07 11:00:00,MAC004032,Std,0.0672364672364672
2012-07-07 11:30:00,MAC004032,Std,0.0547008547008547
2012-07-07 12:00:00,MAC004032,Std,0.0695156695156695
2012-07-07 12:30:00,MAC004032,Std,0.0786324786324786
2012-07-07 13:00:00,MAC004032,Std,0.0774928774928775
2012-07-07 13:30:00,MAC004032,Std,0.0552706552706552
2012-07-07 14:00:00,MAC004032,Std,0.0615384615384615
2012-07-07 14:30:00,MAC004032,Std,0.0672364672364672
2012-07-07 15:00:00,MAC004032,Std,0.0507122507122507
2012-07-07 15:30:00,MAC004032,Std,0.0301994301994302
2012-07-07 16:00:00,MAC004032,Std,0.0638176638176638
2012-07-07 16:30:00,MAC004032,Std,0.0763532763532763
2012-07-07 17:00:00,MAC004032,Std,0.0717948717948718
2012-07-07 17:30:00,MAC004032,Std,0.074074074074074
2012-07-07 18:00:00,MAC004032,Std,0.0797720797720797
2012-07-07 18:30:00,MAC004032,Std,0.119088319088319
2012-07-07 19:00:00,MAC004032,Std,0.1150997150997151
2012-07-07 19:30:00,MAC004032,Std,0.0638176638176638
2012-07-07 20:00:00,MAC004032,Std,0.0501424501424501
2012-07-07 20:30:00,MAC004032,Std,0.0512820512820512
2012-07-07 21:00:00,MAC004032,Std,0.0381766381766381
2012-07-07 21:30:00,MAC004032,Std,0.0603988603988604
2012-07-07 22:00:00,MAC004032,Std,0.0746438746438746
2012-07-07 22:30:00,MAC004032,Std,0.0689458689458689
2012-07-07 23:00:00,MAC004032,Std,0.0575498575498575
2012-07-07 23:30:00,MAC004032,Std,0.0945868945868946
2012-07-08 00:00:00,MAC004032,Std,0.1356125356125356
2012-07-08 00:30:00,MAC004032,Std,0.0689458689458689
2012-07-08 01:00:00,MAC004032,Std,0.0301994301994302
2012-07-08 01:30:00,MAC004032,Std,0.0603988603988604
2012-07-08 02:00:00,MAC004032,Std,0.0729344729344729
2012-07-08 02:30:00,MAC004032,Std,0.0598290598290598
2012-07-08 03:00:00,MAC004032,Std,0.0655270655270655
2012-07-08 03:30:00,MAC004032,Std,0.0735042735042735
2012-07-08 04:00:00,MAC004032,Std,0.0438746438746438
2012-07-08 04:30:00,MAC004032,Std,0.029059829059829
2012-07-08 05:00:00,MAC004032,Std,0.052991452991453
2012-07-08 05:30:00,MAC004032,Std,0.0632478632478632
2012-07-08 06:00:00,MAC004032,Std,0.0706552706552706
2012-07-08 06:30:00,MAC004032,Std,0.0666666666666666
2012-07-08 07:00:00,MAC004032,Std,0.0729344729344729
2012-07-08 07:30:00,MAC004032,Std,0.0524216524216524
2012-07-08 08:00:00,MAC004032,Std,0.0341880341880341
2012-07-08 08:30:00,MAC004032,Std,0.049002849002849
2012-07-08 09:00:00,MAC004032,Std,0.0507122507122507
2012-07-08 09:30:00,MAC004032,Std,0.1048433048433048
2012-07-08 10:00:00,MAC004032,Std,0.0871794871794871
2012-07-08 10:30:00,MAC004032,Std,0.1168091168091168
2012-07-08 11:00:00,MAC004032,Std,0.0991452991452991
2012-07-08 11:30:00,MAC004032,Std,0.1914529914529914
2012-07-08 12:00:00,MAC004032,Std,0.4421652421652422
2012-07-08 12:30:00,MAC004032,Std,0.3527065527065527
2012-07-08 13:00:00,MAC004032,Std,0.1213675213675213
2012-07-08 13:30:00,MAC004032,Std,0.4017094017094017
2012-07-08 14:00:00,MAC004032,Std,0.1133903133903134
2012-07-08 14:30:00,MAC004032,Std,0.0621082621082621
2012-07-08 15:00:00,MAC004032,Std,0.0467236467236467
2012-07-08 15:30:00,MAC004032,Std,0.0495726495726495
2012-07-08 16:00:00,MAC004032,Std,0.1287749287749288
2012-07-08 16:30:00,MAC004032,Std,0.0706552706552706
2012-07-08 17:00:00,MAC004032,Std,0.0592592592592592
2012-07-08 17:30:00,MAC004032,Std,0.1373219373219373
2012-07-08 18:00:00,MAC004032,Std,0.1156695156695156
2012-07-08 18:30:00,MAC004032,Std,0.0905982905982906
2012-07-08 19:00:00,MAC004032,Std,0.1658119658119658
2012-07-08 19:30:00,MAC004032,Std,0.0883190883190883
2012-07-08 20:00:00,MAC004032,Std,0.0683760683760683
2012-07-08 20:30:00,MAC004032,Std,0.150997150997151
2012-07-08 21:00:00,MAC004032,Std,0.1561253561253561
2012-07-08 21:30:00,MAC004032,Std,0.1458689458689459
2012-07-08 22:00:00,MAC004032,Std,0.131054131054131
2012-07-08 22:30:00,MAC004032,Std,0.147008547008547
2012-07-08 23:00:00,MAC004032,Std,0.1054131054131054
2012-07-08 23:30:00,MAC004032,Std,0.0484330484330484
2012-07-09 00:00:00,MAC004032,Std,0.0427350427350427
2012-07-09 00:30:00,MAC004032,Std,0.0769230769230769
2012-07-09 01:00:00,MAC004032,Std,0.0655270655270655
2012-07-09 01:30:00,MAC004032,Std,0.0552706552706552
2012-07-09 02:00:00,MAC004032,Std,0.0735042735042735
2012-07-09 02:30:00,MAC004032,Std,0.0433048433048433
2012-07-09 03:00:00,MAC004032,Std,0.0284900284900284
2012-07-09 03:30:00,MAC004032,Std,0.0404558404558404
2012-07-09 04:00:00,MAC004032,Std,0.0769230769230769
2012-07-09 04:30:00,MAC004032,Std,0.0581196581196581
2012-07-09 05:00:00,MAC004032,Std,0.0598290598290598
2012-07-09 05:30:00,MAC004032,Std,0.0746438746438746
2012-07-09 06:00:00,MAC004032,Std,0.0569800569800569
2012-07-09 06:30:00,MAC004032,Std,0.0296296296296296
2012-07-09 07:00:00,MAC004032,Std,0.0461538461538461
2012-07-09 07:30:00,MAC004032,Std,0.1276353276353276
2012-07-09 08:00:00,MAC004032,Std,0.0581196581196581
2012-07-09 08:30:00,MAC004032,Std,0.0717948717948718
2012-07-09 09:00:00,MAC004032,Std,0.0723646723646723
2012-07-09 09:30:00,MAC004032,Std,0.0809116809116809
2012-07-09 10:00:00,MAC004032,Std,0.0735042735042735
2012-07-09 10:30:00,MAC004032,Std,0.0769230769230769
2012-07-09 11:00:00,MAC004032,Std,0.1829059829059829
2012-07-09 11:30:00,MAC004032,Std,0.1293447293447293
2012-07-09 12:00:00,MAC004032,Std,0.0997150997150997
2012-07-09 12:30:00,MAC004032,Std,0.1037037037037037
2012-07-09 13:00:00,MAC004032,Std,0.0854700854700854
2012-07-09 13:30:00,MAC004032,Std,0.1692307692307692
2012-07-09 14:00:00,MAC004032,Std,0.0472934472934473
2012-07-09 14:30:00,MAC004032,Std,0.0376068376068376
2012-07-09 15:00:00,MAC004032,Std,0.0404558404558404
2012-07-09 15:30:00,MAC004032,Std,0.1150997150997151
2012-07-09 16:00:00,MAC004032,Std,0.094017094017094
2012-07-09 16:30:00,MAC004032,Std,0.0558404558404558
2012-07-09 17:00:00,MAC004032,Std,0.0609686609686609
2012-07-09 17:30:00,MAC004032,Std,0.049002849002849
2012-07-09 18:00:00,MAC004032,Std,0.037037037037037
2012-07-09 18:30:00,MAC004032,Std,0.184045584045584
2012-07-09 19:00:00,MAC004032,Std,0.6461537891737893
2012-07-09 19:30:00,MAC004032,Std,0.1339031339031339
2012-07-09 20:00:00,MAC004032,Std,0.1168091168091168
2012-07-09 20:30:00,MAC004032,Std,0.127065527065527
2012-07-09 21:00:00,MAC004032,Std,0.1276353276353276
2012-07-09 21:30:00,MAC004032,Std,0.1498575498575498
2012-07-09 22:00:00,MAC004032,Std,0.1327635327635327
2012-07-09 22:30:00,MAC004032,Std,0.0774928774928775
2012-07-09 23:00:00,MAC004032,Std,0.0683760683760683
2012-07-09 23:30:00,MAC004032,Std,0.0564102564102564
2012-07-10 00:00:00,MAC004032,Std,0.0695156695156695
2012-07-10 00:30:00,MAC004032,Std,0.0552706552706552
2012-07-10 01:00:00,MAC004032,Std,0.0313390313390313
2012-07-10 01:30:00,MAC004032,Std,0.0358974358974359
2012-07-10 02:00:00,MAC004032,Std,0.0683760683760683
2012-07-10 02:30:00,MAC004032,Std,0.0598290598290598
2012-07-10 03:00:00,MAC004032,Std,0.0547008547008547
2012-07-10 03:30:00,MAC004032,Std,0.0729344729344729
2012-07-10 04:00:00,MAC004032,Std,0.0421652421652421
2012-07-10 04:30:00,MAC004032,Std,0.0301994301994302
2012-07-10 05:00:00,MAC004032,Std,0.0455840455840455
2012-07-10 05:30:00,MAC004032,Std,0.0666666666666666
2012-07-10 06:00:00,MAC004032,Std,0.0689458689458689
2012-07-10 06:30:00,MAC004032,Std,0.0632478632478632
2012-07-10 07:00:00,MAC004032,Std,0.0729344729344729
2012-07-10 07:30:00,MAC004032,Std,0.094017094017094
2012-07-10 08:00:00,MAC004032,Std,0.0284900284900284
