id,stdorToU,datetime,Ppower
MAC004022,Std,2012-07-10 09:00:00.0000000,0.029857602204869087
MAC004022,Std,2012-07-10 09:30:00.0000000,0.022048690858980247
MAC004022,Std,2012-07-10 10:00:00.0000000,0.028020211299954065
MAC004022,Std,2012-07-10 10:30:00.0000000,0.010564997703261369
MAC004022,Std,2012-07-10 11:00:00.0000000,0.029857602204869087
MAC004022,Std,2012-07-10 11:30:00.0000000,0.02067064768029398
MAC004022,Std,2012-07-10 12:00:00.0000000,0.010564997703261369
MAC004022,Std,2012-07-10 12:30:00.0000000,0.03536977491961415
MAC004022,Std,2012-07-10 13:00:00.0000000,0.01423977951309141
MAC004022,Std,2012-07-10 13:30:00.0000000,0.016077170418006433
MAC004022,Std,2012-07-10 14:00:00.0000000,0.03353238401469912
MAC004022,Std,2012-07-10 14:30:00.0000000,0.010564997703261369
MAC004022,Std,2012-07-10 15:00:00.0000000,0.022508038585209004
MAC004022,Std,2012-07-10 15:30:00.0000000,0.026182820395039046
MAC004022,Std,2012-07-10 16:00:00.0000000,0.026642168121267802
MAC004022,Std,2012-07-10 16:30:00.0000000,0.13275149288011023
MAC004022,Std,2012-07-10 17:00:00.0000000,0.14699127239320164
MAC004022,Std,2012-07-10 17:30:00.0000000,0.09646302250803858
MAC004022,Std,2012-07-10 18:00:00.0000000,0.05741846577859439
MAC004022,Std,2012-07-10 18:30:00.0000000,0.07946715663757464
MAC004022,Std,2012-07-10 19:00:00.0000000,0.02939825447864033
MAC004022,Std,2012-07-10 19:30:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-10 20:00:00.0000000,0.06660542030316949
MAC004022,Std,2012-07-10 20:30:00.0000000,0.2112999540652274
MAC004022,Std,2012-07-10 21:00:00.0000000,0.19108865411116213
MAC004022,Std,2012-07-10 21:30:00.0000000,0.21175930179145613
MAC004022,Std,2012-07-10 22:00:00.0000000,0.12723932016536518
MAC004022,Std,2012-07-10 22:30:00.0000000,0.01423977951309141
MAC004022,Std,2012-07-10 23:00:00.0000000,0.015617822691777677
MAC004022,Std,2012-07-10 23:30:00.0000000,0.03720716582452917
MAC004022,Std,2012-07-11 00:00:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-11 00:30:00.0000000,0.016077170418006433
MAC004022,Std,2012-07-11 01:00:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-11 01:30:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-11 02:00:00.0000000,0.014699127239320165
MAC004022,Std,2012-07-11 02:30:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-11 03:00:00.0000000,0.012861736334405145
MAC004022,Std,2012-07-11 03:30:00.0000000,0.011943040881947633
MAC004022,Std,2012-07-11 04:00:00.0000000,0.034451079467156635
MAC004022,Std,2012-07-11 04:30:00.0000000,0.017455213596692696
MAC004022,Std,2012-07-11 05:00:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-11 05:30:00.0000000,0.03353238401469912
MAC004022,Std,2012-07-11 06:00:00.0000000,0.022048690858980247
MAC004022,Std,2012-07-11 06:30:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-11 07:00:00.0000000,0.042259990813045475
MAC004022,Std,2012-07-11 07:30:00.0000000,0.056499770326136886
MAC004022,Std,2012-07-11 08:00:00.0000000,0.14101975195222782
MAC004022,Std,2012-07-11 08:30:00.0000000,0.15847496554892052
MAC004022,Std,2012-07-11 09:00:00.0000000,0.05144694533762058
MAC004022,Std,2012-07-11 09:30:00.0000000,0.01515847496554892
MAC004022,Std,2012-07-11 10:00:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-11 10:30:00.0000000,0.03215434083601287
MAC004022,Std,2012-07-11 11:00:00.0000000,0.028938906752411574
MAC004022,Std,2012-07-11 11:30:00.0000000,0.01148369315571888
MAC004022,Std,2012-07-11 12:00:00.0000000,0.02067064768029398
MAC004022,Std,2012-07-11 12:30:00.0000000,0.036288470372071654
MAC004022,Std,2012-07-11 13:00:00.0000000,0.02067064768029398
MAC004022,Std,2012-07-11 13:30:00.0000000,0.01148369315571888
MAC004022,Std,2012-07-11 14:00:00.0000000,0.03169499310978411
MAC004022,Std,2012-07-11 14:30:00.0000000,0.03491042719338539
MAC004022,Std,2012-07-11 15:00:00.0000000,0.01148369315571888
MAC004022,Std,2012-07-11 15:30:00.0000000,0.016536518144235183
MAC004022,Std,2012-07-11 16:00:00.0000000,0.06017455213596693
MAC004022,Std,2012-07-11 16:30:00.0000000,0.058337161231051905
MAC004022,Std,2012-07-11 17:00:00.0000000,0.053743683968764354
MAC004022,Std,2012-07-11 17:30:00.0000000,0.19338539274230593
MAC004022,Std,2012-07-11 18:00:00.0000000,0.08268259072117592
MAC004022,Std,2012-07-11 18:30:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-11 19:00:00.0000000,0.029857602204869087
MAC004022,Std,2012-07-11 19:30:00.0000000,0.035829122645842905
MAC004022,Std,2012-07-11 20:00:00.0000000,0.04593477262287552
MAC004022,Std,2012-07-11 20:30:00.0000000,0.09095084979329353
MAC004022,Std,2012-07-11 21:00:00.0000000,0.17271474506201193
MAC004022,Std,2012-07-11 21:30:00.0000000,0.17455213596692695
MAC004022,Std,2012-07-11 22:00:00.0000000,0.16077170418006428
MAC004022,Std,2012-07-11 22:30:00.0000000,0.13642627468994029
MAC004022,Std,2012-07-11 23:00:00.0000000,0.06476802939825448
MAC004022,Std,2012-07-11 23:30:00.0000000,0.03996325218190169
MAC004022,Std,2012-07-12 00:00:00.0000000,0.02342673403766651
MAC004022,Std,2012-07-12 00:30:00.0000000,0.013321084060633901
MAC004022,Std,2012-07-12 01:00:00.0000000,0.03169499310978411
MAC004022,Std,2012-07-12 01:30:00.0000000,0.03720716582452917
MAC004022,Std,2012-07-12 02:00:00.0000000,0.01515847496554892
MAC004022,Std,2012-07-12 02:30:00.0000000,0.01240238860817639
MAC004022,Std,2012-07-12 03:00:00.0000000,0.03720716582452917
MAC004022,Std,2012-07-12 03:30:00.0000000,0.03031694993109784
MAC004022,Std,2012-07-12 04:00:00.0000000,0.016077170418006433
MAC004022,Std,2012-07-12 04:30:00.0000000,0.02939825447864033
MAC004022,Std,2012-07-12 05:00:00.0000000,0.03536977491961415
MAC004022,Std,2012-07-12 05:30:00.0000000,0.01423977951309141
MAC004022,Std,2012-07-12 06:00:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-12 06:30:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-12 07:00:00.0000000,0.06614607257694073
MAC004022,Std,2012-07-12 07:30:00.0000000,0.09370693615066604
MAC004022,Std,2012-07-12 08:00:00.0000000,0.07119889756545705
MAC004022,Std,2012-07-12 08:30:00.0000000,0.15847496554892052
MAC004022,Std,2012-07-12 09:00:00.0000000,0.17225539733578318
MAC004022,Std,2012-07-12 09:30:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-12 10:00:00.0000000,0.025264124942581533
MAC004022,Std,2012-07-12 10:30:00.0000000,0.03491042719338539
MAC004022,Std,2012-07-12 11:00:00.0000000,0.01515847496554892
MAC004022,Std,2012-07-12 11:30:00.0000000,0.01148369315571888
MAC004022,Std,2012-07-12 12:00:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-12 12:30:00.0000000,0.1465319246669729
MAC004022,Std,2012-07-12 13:00:00.0000000,0.08865411116214975
MAC004022,Std,2012-07-12 13:30:00.0000000,0.06109324758842444
MAC004022,Std,2012-07-12 14:00:00.0000000,0.287092328892972
MAC004022,Std,2012-07-12 14:30:00.0000000,0.21727147450620118
MAC004022,Std,2012-07-12 15:00:00.0000000,0.023886081763895266
MAC004022,Std,2012-07-12 15:30:00.0000000,0.08268259072117592
MAC004022,Std,2012-07-12 16:00:00.0000000,0.05466237942122186
MAC004022,Std,2012-07-12 16:30:00.0000000,0.0891134588883785
MAC004022,Std,2012-07-12 17:00:00.0000000,0.05787781350482315
MAC004022,Std,2012-07-12 17:30:00.0000000,0.11943040881947635
MAC004022,Std,2012-07-12 18:00:00.0000000,0.042259990813045475
MAC004022,Std,2012-07-12 18:30:00.0000000,0.05604042259990813
MAC004022,Std,2012-07-12 19:00:00.0000000,0.011943040881947633
MAC004022,Std,2012-07-12 19:30:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-12 20:00:00.0000000,0.027560863573725308
