datetime,id,stdorToU,Ppower
2012-07-06 12:00:00,MAC004000,ToU,0.0236265300313122
2012-07-06 12:30:00,MAC004000,ToU,0.0324508966695132
2012-07-06 13:00:00,MAC004000,ToU,0.0623398804440649
2012-07-06 13:30:00,MAC004000,ToU,0.0370054084827782
2012-07-06 14:00:00,MAC004000,ToU,0.0825505266154284
2012-07-06 14:30:00,MAC004000,ToU,0.0563620836891545
2012-07-06 15:00:00,MAC004000,ToU,0.1494449188727583
2012-07-06 15:30:00,MAC004000,ToU,0.0737261599772274
2012-07-06 16:00:00,MAC004000,ToU,0.0444064901793339
2012-07-06 16:30:00,MAC004000,ToU,0.080842584685454
2012-07-06 17:00:00,MAC004000,ToU,0.2265869627099345
2012-07-06 17:30:00,MAC004000,ToU,0.2120694563051523
2012-07-06 18:00:00,MAC004000,ToU,0.2029604326786222
2012-07-06 18:30:00,MAC004000,ToU,0.2072302875035582
2012-07-06 19:00:00,MAC004000,ToU,0.1611158553942499
2012-07-06 19:30:00,MAC004000,ToU,0.2840876743524053
2012-07-06 20:00:00,MAC004000,ToU,0.1471676629661258
2012-07-06 20:30:00,MAC004000,ToU,0.1787645886706518
2012-07-06 21:00:00,MAC004000,ToU,0.0631938514090521
2012-07-06 21:30:00,MAC004000,ToU,0.0890976373469968
2012-07-06 22:00:00,MAC004000,ToU,0.0463990890976373
2012-07-06 22:30:00,MAC004000,ToU,0.0150868203814403
2012-07-06 23:00:00,MAC004000,ToU,0.0193566752063763
2012-07-06 23:30:00,MAC004000,ToU,0.0142328494164531
2012-07-07 00:00:00,MAC004000,ToU,0.0236265300313122
2012-07-07 00:30:00,MAC004000,ToU,0.0159407913464275
2012-07-07 01:00:00,MAC004000,ToU,0.0296043267862226
2012-07-07 01:30:00,MAC004000,ToU,0.0239111870196413
2012-07-07 02:00:00,MAC004000,ToU,0.0130942214631369
2012-07-07 02:30:00,MAC004000,ToU,0.0176487332764019
2012-07-07 03:00:00,MAC004000,ToU,0.013663535439795
2012-07-07 03:30:00,MAC004000,ToU,0.0162254483347566
2012-07-07 04:00:00,MAC004000,ToU,0.0162254483347566
2012-07-07 04:30:00,MAC004000,ToU,0.0219185881013378
2012-07-07 05:00:00,MAC004000,ToU,0.0552234557358383
2012-07-07 05:30:00,MAC004000,ToU,0.0207799601480216
2012-07-07 06:00:00,MAC004000,ToU,0.10333048676345
2012-07-07 06:30:00,MAC004000,ToU,0.1135781383432963
2012-07-07 07:00:00,MAC004000,ToU,0.0930828351836037
2012-07-07 07:30:00,MAC004000,ToU,0.1104469114716766
2012-07-07 08:00:00,MAC004000,ToU,0.107884998576715
2012-07-07 08:30:00,MAC004000,ToU,0.1275263307714204
2012-07-07 09:00:00,MAC004000,ToU,0.1175633361799032
2012-07-07 09:30:00,MAC004000,ToU,0.1158553942499288
2012-07-07 10:00:00,MAC004000,ToU,0.143467122117848
2012-07-07 10:30:00,MAC004000,ToU,0.1520068317677199
2012-07-07 11:00:00,MAC004000,ToU,0.1215485340165101
2012-07-07 11:30:00,MAC004000,ToU,0.1164247082265869
2012-07-07 12:00:00,MAC004000,ToU,0.2331340734415029
2012-07-07 12:30:00,MAC004000,ToU,0.2189012240250498
2012-07-07 13:00:00,MAC004000,ToU,0.1241104469114716
2012-07-07 13:30:00,MAC004000,ToU,0.125818388841446
2012-07-07 14:00:00,MAC004000,ToU,0.1155707372615997
2012-07-07 14:30:00,MAC004000,ToU,0.116994022203245
2012-07-07 15:00:00,MAC004000,ToU,0.1243951038998007
2012-07-07 15:30:00,MAC004000,ToU,0.1187019641332194
2012-07-07 16:00:00,MAC004000,ToU,0.1420438371762026
2012-07-07 16:30:00,MAC004000,ToU,0.1360660404212923
2012-07-07 17:00:00,MAC004000,ToU,0.2237403928266439
2012-07-07 17:30:00,MAC004000,ToU,0.1468830059777967
2012-07-07 18:00:00,MAC004000,ToU,0.3475661827497865
2012-07-07 18:30:00,MAC004000,ToU,0.3711927127810988
2012-07-07 19:00:00,MAC004000,ToU,0.2923427270139482
2012-07-07 19:30:00,MAC004000,ToU,0.2143467122117848
2012-07-07 20:00:00,MAC004000,ToU,0.2240250498149729
2012-07-07 20:30:00,MAC004000,ToU,0.1021918588101337
2012-07-07 21:00:00,MAC004000,ToU,0.1127241673783091
2012-07-07 21:30:00,MAC004000,ToU,0.0982066609735269
2012-07-07 22:00:00,MAC004000,ToU,0.1767719897523484
2012-07-07 22:30:00,MAC004000,ToU,0.1790492456589809
2012-07-07 23:00:00,MAC004000,ToU,0.0566467406774836
2012-07-07 23:30:00,MAC004000,ToU,0.013663535439795
2012-07-08 00:00:00,MAC004000,ToU,0.0170794192997438
2012-07-08 00:30:00,MAC004000,ToU,0.0153714773697694
2012-07-08 01:00:00,MAC004000,ToU,0.0150868203814403
2012-07-08 01:30:00,MAC004000,ToU,0.0156561343580984
2012-07-08 02:00:00,MAC004000,ToU,0.0162254483347566
2012-07-08 02:30:00,MAC004000,ToU,0.0167947623114147
2012-07-08 03:00:00,MAC004000,ToU,0.013663535439795
2012-07-08 03:30:00,MAC004000,ToU,0.0153714773697694
2012-07-08 04:00:00,MAC004000,ToU,0.0150868203814403
2012-07-08 04:30:00,MAC004000,ToU,0.0247651579846285
2012-07-08 05:00:00,MAC004000,ToU,0.0241958440079704
2012-07-08 05:30:00,MAC004000,ToU,0.0130942214631369
2012-07-08 06:00:00,MAC004000,ToU,0.0170794192997438
2012-07-08 06:30:00,MAC004000,ToU,0.0259037859379447
2012-07-08 07:00:00,MAC004000,ToU,0.2519214346712212
2012-07-08 07:30:00,MAC004000,ToU,0.121263877028181
2012-07-08 08:00:00,MAC004000,ToU,0.0139481924281241
2012-07-08 08:30:00,MAC004000,ToU,0.0560774267008255
2012-07-08 09:00:00,MAC004000,ToU,0.1451750640478223
2012-07-08 09:30:00,MAC004000,ToU,0.336179903216624
2012-07-08 10:00:00,MAC004000,ToU,0.1898662112154853
2012-07-08 10:30:00,MAC004000,ToU,0.138912610304583
2012-07-08 11:00:00,MAC004000,ToU,0.2573299174494734
2012-07-08 11:30:00,MAC004000,ToU,0.1576999715343011
2012-07-08 12:00:00,MAC004000,ToU,0.3606604042129234
2012-07-08 12:30:00,MAC004000,ToU,0.1685169370908055
2012-07-08 13:00:00,MAC004000,ToU,0.2049530315969257
2012-07-08 13:30:00,MAC004000,ToU,0.2066609735269
2012-07-08 14:00:00,MAC004000,ToU,0.1312268716196982
2012-07-08 14:30:00,MAC004000,ToU,0.2453743239396527
2012-07-08 15:00:00,MAC004000,ToU,0.1984059208653572
2012-07-08 15:30:00,MAC004000,ToU,0.1554227156276686
2012-07-08 16:00:00,MAC004000,ToU,0.1978366068886991
2012-07-08 16:30:00,MAC004000,ToU,0.2058070025619129
2012-07-08 17:00:00,MAC004000,ToU,0.3114147452319954
2012-07-08 17:30:00,MAC004000,ToU,0.219755194990037
2012-07-08 18:00:00,MAC004000,ToU,0.1844577284372331
2012-07-08 18:30:00,MAC004000,ToU,0.1725021349274124
2012-07-08 19:00:00,MAC004000,ToU,0.260176487332764
2012-07-08 19:30:00,MAC004000,ToU,0.1332194705380017
2012-07-08 20:00:00,MAC004000,ToU,0.089666951323655
2012-07-08 20:30:00,MAC004000,ToU,0.076572729860518
2012-07-08 21:00:00,MAC004000,ToU,0.1093082835183603
2012-07-08 21:30:00,MAC004000,ToU,0.0660404212923427
2012-07-08 22:00:00,MAC004000,ToU,0.0472530600626245
2012-07-08 22:30:00,MAC004000,ToU,0.0657557643040136
2012-07-08 23:00:00,MAC004000,ToU,0.0680330202106461
2012-07-08 23:30:00,MAC004000,ToU,0.058639339595787
2012-07-09 00:00:00,MAC004000,ToU,0.0207799601480216
2012-07-09 00:30:00,MAC004000,ToU,0.0148021633931113
2012-07-09 01:00:00,MAC004000,ToU,0.0153714773697694
2012-07-09 01:30:00,MAC004000,ToU,0.0187873612297181
2012-07-09 02:00:00,MAC004000,ToU,0.0139481924281241
2012-07-09 02:30:00,MAC004000,ToU,0.0153714773697694
2012-07-09 03:00:00,MAC004000,ToU,0.0148021633931113
2012-07-09 03:30:00,MAC004000,ToU,0.0142328494164531
2012-07-09 04:00:00,MAC004000,ToU,0.044975804155992
2012-07-09 04:30:00,MAC004000,ToU,0.0150868203814403
2012-07-09 05:00:00,MAC004000,ToU,0.0150868203814403
2012-07-09 05:30:00,MAC004000,ToU,0.0401366353543979
2012-07-09 06:00:00,MAC004000,ToU,0.0139481924281241
2012-07-09 06:30:00,MAC004000,ToU,0.2943353259322516
2012-07-09 07:00:00,MAC004000,ToU,0.1651010532308568
2012-07-09 07:30:00,MAC004000,ToU,0.1824651295189297
2012-07-09 08:00:00,MAC004000,ToU,0.0779960148021634
2012-07-09 08:30:00,MAC004000,ToU,0.0791346427554796
2012-07-09 09:00:00,MAC004000,ToU,0.054084827782522
2012-07-09 09:30:00,MAC004000,ToU,0.0640478223740392
2012-07-09 10:00:00,MAC004000,ToU,0.0256191289496157
2012-07-09 10:30:00,MAC004000,ToU,0.0725875320239111
2012-07-09 11:00:00,MAC004000,ToU,0.1397665812695701
2012-07-09 11:30:00,MAC004000,ToU,0.1944207230287503
2012-07-09 12:00:00,MAC004000,ToU,0.2251636777682892
2012-07-09 12:30:00,MAC004000,ToU,0.1801878736122971
2012-07-09 13:00:00,MAC004000,ToU,0.2820950754341019
2012-07-09 13:30:00,MAC004000,ToU,0.1454597210361514
2012-07-09 14:00:00,MAC004000,ToU,0.184173071448904
2012-07-09 14:30:00,MAC004000,ToU,0.224309706803302
2012-07-09 15:00:00,MAC004000,ToU,0.1998292058070025
2012-07-09 15:30:00,MAC004000,ToU,0.1110162254483347
2012-07-09 16:00:00,MAC004000,ToU,0.0691716481639624
2012-07-09 16:30:00,MAC004000,ToU,0.1400512382578992
