datetime,id,stdorToU,Ppower
2012-07-06 12:00:00,MAC004020,Std,0.1149012526067772
2012-07-06 12:30:00,MAC004020,Std,0.0567324934745962
2012-07-06 13:00:00,MAC004020,Std,0.0556552942314077
2012-07-06 13:30:00,MAC004020,Std,0.0491920987722765
2012-07-06 14:00:00,MAC004020,Std,0.0736086149512166
2012-07-06 14:30:00,MAC004020,Std,0.0520646300874459
2012-07-06 15:00:00,MAC004020,Std,0.0294434459804866
2012-07-06 15:30:00,MAC004020,Std,0.0409335712411644
2012-07-06 16:00:00,MAC004020,Std,0.0416517040699567
2012-07-06 16:30:00,MAC004020,Std,0.1357271046417556
2012-07-06 17:00:00,MAC004020,Std,0.0258527818365248
2012-07-06 17:30:00,MAC004020,Std,0.0265709146653172
2012-07-06 18:00:00,MAC004020,Std,0.0175942543054127
2012-07-06 18:30:00,MAC004020,Std,0.0258527818365248
2012-07-06 19:00:00,MAC004020,Std,0.0308797116380713
2012-07-06 19:30:00,MAC004020,Std,0.2894075300033203
2012-07-06 20:00:00,MAC004020,Std,0.3192100423982031
2012-07-06 20:30:00,MAC004020,Std,0.1827648049276551
2012-07-06 21:00:00,MAC004020,Std,0.1400359016145098
2012-07-06 21:30:00,MAC004020,Std,0.1831238713420513
2012-07-06 22:00:00,MAC004020,Std,0.3023339209215827
2012-07-06 22:30:00,MAC004020,Std,0.270736076454719
2012-07-06 23:00:00,MAC004020,Std,0.242728896131817
2012-07-06 23:30:00,MAC004020,Std,0.1332136397409824
2012-07-07 00:00:00,MAC004020,Std,0.0962297990581759
2012-07-07 00:30:00,MAC004020,Std,0.0283662467372981
2012-07-07 01:00:00,MAC004020,Std,0.0294434459804866
2012-07-07 01:30:00,MAC004020,Std,0.0861759394550829
2012-07-07 02:00:00,MAC004020,Std,0.0272890474941096
2012-07-07 02:30:00,MAC004020,Std,0.0369838406828064
2012-07-07 03:00:00,MAC004020,Std,0.1307001748402091
2012-07-07 03:30:00,MAC004020,Std,0.026211848250921
2012-07-07 04:00:00,MAC004020,Std,0.0276481139085057
2012-07-07 04:30:00,MAC004020,Std,0.0165170550622242
2012-07-07 05:00:00,MAC004020,Std,0.0254937154221287
2012-07-07 05:30:00,MAC004020,Std,0.0657091538345007
2012-07-07 06:00:00,MAC004020,Std,0.0649910210057084
2012-07-07 06:30:00,MAC004020,Std,0.0244165161789401
2012-07-07 07:00:00,MAC004020,Std,0.026211848250921
2012-07-07 07:30:00,MAC004020,Std,0.0509874308442574
2012-07-07 08:00:00,MAC004020,Std,0.0858168730406867
2012-07-07 08:30:00,MAC004020,Std,0.0912028692566294
2012-07-07 09:00:00,MAC004020,Std,0.0355475750252217
2012-07-07 09:30:00,MAC004020,Std,0.0610412904473504
2012-07-07 10:00:00,MAC004020,Std,0.1888689339723901
2012-07-07 10:30:00,MAC004020,Std,0.6215439274131445
2012-07-07 11:00:00,MAC004020,Std,0.4811489952908799
2012-07-07 11:30:00,MAC004020,Std,0.1788150743692971
2012-07-07 12:00:00,MAC004020,Std,0.1508078940463952
2012-07-07 12:30:00,MAC004020,Std,0.1332136397409824
2012-07-07 13:00:00,MAC004020,Std,0.1095152563908345
2012-07-07 13:30:00,MAC004020,Std,0.1213644480659085
2012-07-07 14:00:00,MAC004020,Std,0.1210053816515123
2012-07-07 14:30:00,MAC004020,Std,0.0947935334005912
2012-07-07 15:00:00,MAC004020,Std,0.070377017221651
2012-07-07 15:30:00,MAC004020,Std,0.026211848250921
2012-07-07 16:00:00,MAC004020,Std,0.0488330323578803
2012-07-07 16:30:00,MAC004020,Std,0.1026929945173071
2012-07-07 17:00:00,MAC004020,Std,0.0240574497645439
2012-07-07 17:30:00,MAC004020,Std,0.0337522429532408
2012-07-07 18:00:00,MAC004020,Std,0.026211848250921
2012-07-07 18:30:00,MAC004020,Std,0.0298025123948828
2012-07-07 19:00:00,MAC004020,Std,0.0394973055835796
2012-07-07 19:30:00,MAC004020,Std,0.0434470361419376
2012-07-07 20:00:00,MAC004020,Std,0.0646319545913122
2012-07-07 20:30:00,MAC004020,Std,0.0538599621594268
2012-07-07 21:00:00,MAC004020,Std,0.050269298015465
2012-07-07 21:30:00,MAC004020,Std,0.2337522357719125
2012-07-07 22:00:00,MAC004020,Std,0.2154398486377074
2012-07-07 22:30:00,MAC004020,Std,0.0919210020854218
2012-07-07 23:00:00,MAC004020,Std,0.1062836586612689
2012-07-07 23:30:00,MAC004020,Std,0.0639138217625198
2012-07-08 00:00:00,MAC004020,Std,0.0732495485368205
2012-07-08 00:30:00,MAC004020,Std,0.0692998179784625
2012-07-08 01:00:00,MAC004020,Std,0.0649910210057084
2012-07-08 01:30:00,MAC004020,Std,0.0570915598889924
2012-07-08 02:00:00,MAC004020,Std,0.0323159772956561
2012-07-08 02:30:00,MAC004020,Std,0.0506283644298612
2012-07-08 03:00:00,MAC004020,Std,0.0797127439959517
2012-07-08 03:30:00,MAC004020,Std,0.0283662467372981
2012-07-08 04:00:00,MAC004020,Std,0.0236983833501478
2012-07-08 04:30:00,MAC004020,Std,0.046319567457107
2012-07-08 05:00:00,MAC004020,Std,0.0384201063403911
2012-07-08 05:30:00,MAC004020,Std,0.0836624745543097
2012-07-08 06:00:00,MAC004020,Std,0.0265709146653172
2012-07-08 06:30:00,MAC004020,Std,0.0186714535486013
2012-07-08 07:00:00,MAC004020,Std,0.0430879697275414
2012-07-08 07:30:00,MAC004020,Std,0.0675044859064816
2012-07-08 08:00:00,MAC004020,Std,0.0538599621594268
2012-07-08 08:30:00,MAC004020,Std,0.068222618735274
2012-07-08 09:00:00,MAC004020,Std,0.026211848250921
2012-07-08 09:30:00,MAC004020,Std,0.0578096927177848
2012-07-08 10:00:00,MAC004020,Std,0.0186714535486013
2012-07-08 10:30:00,MAC004020,Std,0.0481148995290879
2012-07-08 11:00:00,MAC004020,Std,0.2800718032290196
2012-07-08 11:30:00,MAC004020,Std,0.0728904821224243
2012-07-08 12:00:00,MAC004020,Std,0.4739677029095977
2012-07-08 12:30:00,MAC004020,Std,0.2351885014294972
2012-07-08 13:00:00,MAC004020,Std,0.1235188465522855
2012-07-08 13:30:00,MAC004020,Std,0.0815080760679326
2012-07-08 14:00:00,MAC004020,Std,0.0326750437100522
2012-07-08 14:30:00,MAC004020,Std,0.0473967667002956
2012-07-08 15:00:00,MAC004020,Std,0.0394973055835796
2012-07-08 15:30:00,MAC004020,Std,0.0448833017995223
2012-07-08 16:00:00,MAC004020,Std,0.0351885086108255
2012-07-08 16:30:00,MAC004020,Std,0.0481148995290879
2012-07-08 17:00:00,MAC004020,Std,0.0915619356710256
2012-07-08 17:30:00,MAC004020,Std,0.0653500874201045
2012-07-08 18:00:00,MAC004020,Std,0.1113105884628155
2012-07-08 18:30:00,MAC004020,Std,0.0657091538345007
2012-07-08 19:00:00,MAC004020,Std,0.0596050247897657
2012-07-08 19:30:00,MAC004020,Std,0.0506283644298612
2012-07-08 20:00:00,MAC004020,Std,0.0438061025563338
2012-07-08 20:30:00,MAC004020,Std,0.1249551122098703
2012-07-08 21:00:00,MAC004020,Std,0.0804308768247441
2012-07-08 21:30:00,MAC004020,Std,0.0714542164648396
2012-07-08 22:00:00,MAC004020,Std,0.2416516968886285
2012-07-08 22:30:00,MAC004020,Std,0.3924596268416651
2012-07-08 23:00:00,MAC004020,Std,0.4014362512949281
2012-07-08 23:30:00,MAC004020,Std,0.3727109381432338
2012-07-09 00:00:00,MAC004020,Std,0.3669658755128949
2012-07-09 00:30:00,MAC004020,Std,0.0700179508072549
2012-07-09 01:00:00,MAC004020,Std,0.1551166910191493
2012-07-09 01:30:00,MAC004020,Std,0.0272890474941096
2012-07-09 02:00:00,MAC004020,Std,0.0215439848637707
2012-07-09 02:30:00,MAC004020,Std,0.0251346490077325
2012-07-09 03:00:00,MAC004020,Std,0.0269299810797134
2012-07-09 03:30:00,MAC004020,Std,0.0247755825933363
2012-07-09 04:00:00,MAC004020,Std,0.0420107704843529
2012-07-09 04:30:00,MAC004020,Std,0.0269299810797134
2012-07-09 05:00:00,MAC004020,Std,0.0430879697275414
2012-07-09 05:30:00,MAC004020,Std,0.0876122051126676
2012-07-09 06:00:00,MAC004020,Std,0.0567324934745962
2012-07-09 06:30:00,MAC004020,Std,0.4671454051294288
2012-07-09 07:00:00,MAC004020,Std,0.2696588772115304
2012-07-09 07:30:00,MAC004020,Std,0.4114901108980211
2012-07-09 08:00:00,MAC004020,Std,0.2272890403127813
2012-07-09 08:30:00,MAC004020,Std,0.3055655186511483
2012-07-09 09:00:00,MAC004020,Std,0.300897655263998
2012-07-09 09:30:00,MAC004020,Std,0.2570915527076641
