datetime,id,stdorToU,Ppower
2012-07-06 12:00:00,MAC004005,Std,0.1376709034572888
2012-07-06 12:30:00,MAC004005,Std,0.0693069274254159
2012-07-06 13:00:00,MAC004005,Std,0.0796793927543897
2012-07-06 13:30:00,MAC004005,Std,0.0278170661095206
2012-07-06 14:00:00,MAC004005,Std,0.0113154167225168
2012-07-06 14:30:00,MAC004005,Std,0.0183875521740899
2012-07-06 15:00:00,MAC004005,Std,0.0165016493870038
2012-07-06 15:30:00,MAC004005,Std,0.0179160764773184
2012-07-06 16:00:00,MAC004005,Std,0.0141442709031461
2012-07-06 16:30:00,MAC004005,Std,0.025459687625663
2012-07-06 17:00:00,MAC004005,Std,0.044790191193296
2012-07-06 17:30:00,MAC004005,Std,0.0424328127094383
2012-07-06 18:00:00,MAC004005,Std,0.3130598626563007
2012-07-06 18:30:00,MAC004005,Std,0.2164073448181356
2012-07-06 19:00:00,MAC004005,Std,0.0730787329995882
2012-07-06 19:30:00,MAC004005,Std,0.1258840110380004
2012-07-06 20:00:00,MAC004005,Std,0.0438472397997529
2012-07-06 20:30:00,MAC004005,Std,0.0532767537351837
2012-07-06 21:00:00,MAC004005,Std,0.050919375251326
2012-07-06 21:30:00,MAC004005,Std,0.0561056079158129
2012-07-06 22:00:00,MAC004005,Std,0.0674210246383298
2012-07-06 22:30:00,MAC004005,Std,0.0711928302125021
2012-07-06 23:00:00,MAC004005,Std,0.0594059377932136
2012-07-06 23:30:00,MAC004005,Std,0.0174446007805468
2012-07-07 00:00:00,MAC004005,Std,0.0155586979934607
2012-07-07 00:30:00,MAC004005,Std,0.0169731250837753
2012-07-07 01:00:00,MAC004005,Std,0.013201319509603
2012-07-07 01:30:00,MAC004005,Std,0.0089580382386592
2012-07-07 02:00:00,MAC004005,Std,0.0169731250837753
2012-07-07 02:30:00,MAC004005,Std,0.0226308334450337
2012-07-07 03:00:00,MAC004005,Std,0.0075436111483445
2012-07-07 03:30:00,MAC004005,Std,0.0174446007805468
2012-07-07 04:00:00,MAC004005,Std,0.0160301736902322
2012-07-07 04:30:00,MAC004005,Std,0.0075436111483445
2012-07-07 05:00:00,MAC004005,Std,0.0198019792644045
2012-07-07 05:30:00,MAC004005,Std,0.0150872222966891
2012-07-07 06:00:00,MAC004005,Std,0.0061291840580299
2012-07-07 06:30:00,MAC004005,Std,0.0174446007805468
2012-07-07 07:00:00,MAC004005,Std,0.0136727952063745
2012-07-07 07:30:00,MAC004005,Std,0.0971239935349366
2012-07-07 08:00:00,MAC004005,Std,0.0160301736902322
2012-07-07 08:30:00,MAC004005,Std,0.0146157465999176
2012-07-07 09:00:00,MAC004005,Std,0.1409712333346896
2012-07-07 09:30:00,MAC004005,Std,0.617633115623144
2012-07-07 10:00:00,MAC004005,Std,0.4153700888557243
2012-07-07 10:30:00,MAC004005,Std,0.4097123804944658
2012-07-07 11:00:00,MAC004005,Std,0.2814709909726077
