Timestep,Bus,P(kW),Q(kvar)
2012-07-07 11:30:00,bus_003,3.906,-0.0001
2012-07-07 11:30:00,bus_004,0.0,0.0
2012-07-07 11:30:00,bus_005,0.0,0.0
2012-07-07 11:30:00,bus_006,0.0,0.0
2012-07-07 11:30:00,bus_007,3.9059,-0.0001
2012-07-07 11:30:00,bus_008,0.0,0.0
2012-07-07 11:30:00,bus_009,0.0,0.0
2012-07-07 11:30:00,bus_010,0.0,0.0
2012-07-07 11:30:00,bus_011,3.9059,-0.0001
2012-07-07 11:30:00,bus_012,0.0,0.0
2012-07-07 11:30:00,bus_013,0.0,0.0
2012-07-07 11:30:00,bus_014,0.0,0.0
2012-07-07 11:30:00,busload_001,0.3274,0.1258
2012-07-07 11:30:00,busload_002,0.1249,0.056
2012-07-07 11:30:00,busload_003,0.0837,0.0364
2012-07-07 11:30:00,busload_004,0.0748,0.0296
2012-07-07 11:30:00,busload_005,0.1343,0.0535
2012-07-07 11:30:00,busload_006,0.1209,0.0455
2012-07-07 11:30:00,busload_007,0.369,0.1629
2012-07-07 11:30:00,busload_008,0.0872,0.0438
2012-07-07 11:30:00,busload_009,0.0454,0.0155
2012-07-07 11:30:00,busload_010,0.0491,0.0167
2012-07-07 11:30:00,busload_011,0.2906,0.1188
2012-07-07 11:30:00,busload_012,0.0387,0.01
2012-07-07 11:30:00,busload_013,0.0162,0.0049
2012-07-07 11:30:00,busload_014,0.0263,0.0108
2012-07-07 11:30:00,busload_015,0.1064,0.0502
2012-07-07 11:30:00,busload_016,0.0968,0.0485
2012-07-07 11:30:00,busload_017,0.1027,0.0485
2012-07-07 11:30:00,busload_018,0.0594,0.0243
2012-07-07 11:30:00,busload_019,0.0928,0.038
2012-07-07 11:30:00,busload_020,0.0559,0.028
2012-07-07 11:30:00,busload_021,0.0956,0.0288
2012-07-07 11:30:00,busload_022,0.0275,0.0083
2012-07-07 11:30:00,busload_023,0.0692,0.0283
2012-07-07 11:30:00,busload_024,0.1859,0.0763
2012-07-07 11:30:00,busload_025,0.1309,0.0535
2012-07-07 11:30:00,busload_026,0.0114,0.0051
2012-07-07 11:30:00,busload_027,0.165,0.0675
2012-07-07 11:30:00,busload_028,0.0502,0.0152
2012-07-07 11:30:00,busload_029,0.3424,0.1402
2012-07-07 11:30:00,busload_030,0.034,0.0103
2012-07-07 11:30:00,busload_031,0.1202,0.0431
2012-07-07 12:00:00,vsource,0,0
2012-07-07 12:00:00,bus_001,0.0,0.0
2012-07-07 12:00:00,bus_002,0.0,0.0
2012-07-07 12:00:00,bus_003,3.9254,-0.0
2012-07-07 12:00:00,bus_004,0.0,0.0
2012-07-07 12:00:00,bus_005,0.0,0.0
2012-07-07 12:00:00,bus_006,0.0,0.0
2012-07-07 12:00:00,bus_007,3.9253,-0.0001
2012-07-07 12:00:00,bus_008,0.0,0.0
2012-07-07 12:00:00,bus_009,0.0,0.0
2012-07-07 12:00:00,bus_010,0.0,0.0
2012-07-07 12:00:00,bus_011,3.9252,-0.0001
2012-07-07 12:00:00,bus_012,0.0,0.0
2012-07-07 12:00:00,bus_013,0.0,0.0
2012-07-07 12:00:00,bus_014,0.0,0.0
2012-07-07 12:00:00,busload_001,0.3631,0.1409
2012-07-07 12:00:00,busload_002,0.2644,0.11
2012-07-07 12:00:00,busload_003,0.1056,0.0452
2012-07-07 12:00:00,busload_004,0.1381,0.0558
2012-07-07 12:00:00,busload_005,0.0839,0.0335
2012-07-07 12:00:00,busload_006,0.242,0.091
2012-07-07 12:00:00,busload_007,0.0665,0.0294
2012-07-07 12:00:00,busload_008,0.172,0.0863
2012-07-07 12:00:00,busload_009,0.2377,0.081
2012-07-07 12:00:00,busload_010,0.0469,0.016
2012-07-07 12:00:00,busload_011,0.4597,0.1878
2012-07-07 12:00:00,busload_012,0.0464,0.012
2012-07-07 12:00:00,busload_013,0.0226,0.0068
2012-07-07 12:00:00,busload_014,0.0152,0.0062
2012-07-07 12:00:00,busload_015,0.1112,0.0524
2012-07-07 12:00:00,busload_016,0.2349,0.1175
2012-07-07 12:00:00,busload_017,0.1197,0.0565
2012-07-07 12:00:00,busload_018,0.0569,0.0233
2012-07-07 12:00:00,busload_019,0.2208,0.0903
2012-07-07 12:00:00,busload_020,0.0559,0.028
2012-07-07 12:00:00,busload_021,0.0936,0.0282
2012-07-07 12:00:00,busload_022,0.0439,0.0133
2012-07-07 12:00:00,busload_023,0.0405,0.0166
2012-07-07 12:00:00,busload_024,0.1567,0.0643
2012-07-07 12:00:00,busload_025,0.3107,0.127
2012-07-07 12:00:00,busload_026,0.0324,0.0143
2012-07-07 12:00:00,busload_027,0.1289,0.0527
2012-07-07 12:00:00,busload_028,0.1967,0.0594
2012-07-07 12:00:00,busload_029,0.2259,0.0925
2012-07-07 12:00:00,busload_030,0.027,0.0081
2012-07-07 12:00:00,busload_031,0.1384,0.0493
2012-07-07 12:30:00,vsource,0,0
2012-07-07 12:30:00,bus_001,0.0,0.0
2012-07-07 12:30:00,bus_002,0.0,0.0
2012-07-07 12:30:00,bus_003,3.9161,-0.0001
2012-07-07 12:30:00,bus_004,0.0,0.0
2012-07-07 12:30:00,bus_005,0.0,0.0
2012-07-07 12:30:00,bus_006,0.0,0.0
2012-07-07 12:30:00,bus_007,3.916,-0.0001
2012-07-07 12:30:00,bus_008,0.0,0.0
2012-07-07 12:30:00,bus_009,0.0,0.0
2012-07-07 12:30:00,bus_010,0.0,0.0
2012-07-07 12:30:00,bus_011,3.916,-0.0001
2012-07-07 12:30:00,bus_012,0.0,0.0
2012-07-07 12:30:00,bus_013,0.0,0.0
2012-07-07 12:30:00,bus_014,0.0,0.0
2012-07-07 12:30:00,busload_001,0.2934,0.1156
2012-07-07 12:30:00,busload_002,0.3279,0.1337
2012-07-07 12:30:00,busload_003,0.0811,0.0353
2012-07-07 12:30:00,busload_004,0.0638,0.0251
2012-07-07 12:30:00,busload_005,0.0554,0.0228
2012-07-07 12:30:00,busload_006,0.2273,0.0855
2012-07-07 12:30:00,busload_007,0.0494,0.0218
2012-07-07 12:30:00,busload_008,0.1966,0.0987
2012-07-07 12:30:00,busload_009,0.0704,0.024
2012-07-07 12:30:00,busload_010,0.0455,0.0155
2012-07-07 12:30:00,busload_011,0.3097,0.1266
2012-07-07 12:30:00,busload_012,0.0691,0.0179
2012-07-07 12:30:00,busload_013,0.0208,0.0063
2012-07-07 12:30:00,busload_014,0.0263,0.0108
2012-07-07 12:30:00,busload_015,0.1035,0.0488
2012-07-07 12:30:00,busload_016,0.1008,0.0505
2012-07-07 12:30:00,busload_017,0.0988,0.0466
2012-07-07 12:30:00,busload_018,0.0358,0.0146
2012-07-07 12:30:00,busload_019,0.2208,0.0903
2012-07-07 12:30:00,busload_020,0.1264,0.0634
2012-07-07 12:30:00,busload_021,0.2284,0.0689
2012-07-07 12:30:00,busload_022,0.0098,0.003
2012-07-07 12:30:00,busload_023,0.1092,0.0447
2012-07-07 12:30:00,busload_024,0.1385,0.0568
2012-07-07 12:30:00,busload_025,0.1438,0.0588
2012-07-07 12:30:00,busload_026,0.0277,0.0122
2012-07-07 12:30:00,busload_027,0.0619,0.0253
2012-07-07 12:30:00,busload_028,0.0592,0.0179
2012-07-07 12:30:00,busload_029,0.2002,0.082
2012-07-07 12:30:00,busload_030,0.0335,0.0101
2012-07-07 12:30:00,busload_031,0.16,0.0569
2012-07-07 13:00:00,vsource,0,0
2012-07-07 13:00:00,bus_001,0.0,0.0
2012-07-07 13:00:00,bus_002,0.0,0.0
2012-07-07 13:00:00,bus_003,3.8005,-0.0
2012-07-07 13:00:00,bus_004,0.0,0.0
2012-07-07 13:00:00,bus_005,0.0,0.0
2012-07-07 13:00:00,bus_006,0.0,0.0
2012-07-07 13:00:00,bus_007,3.8004,-0.0001
2012-07-07 13:00:00,bus_008,0.0,0.0
2012-07-07 13:00:00,bus_009,0.0,0.0
2012-07-07 13:00:00,bus_010,0.0,0.0
2012-07-07 13:00:00,bus_011,3.8004,-0.0001
2012-07-07 13:00:00,bus_012,0.0,0.0
2012-07-07 13:00:00,bus_013,0.0,0.0
2012-07-07 13:00:00,bus_014,0.0,0.0
2012-07-07 13:00:00,busload_001,0.3043,0.122
2012-07-07 13:00:00,busload_002,0.2371,0.0994
2012-07-07 13:00:00,busload_003,0.1309,0.0564
2012-07-07 13:00:00,busload_004,0.1424,0.057
2012-07-07 13:00:00,busload_005,0.0823,0.0331
2012-07-07 13:00:00,busload_006,0.1289,0.0485
2012-07-07 13:00:00,busload_007,0.0725,0.032
2012-07-07 13:00:00,busload_008,0.2845,0.1428
2012-07-07 13:00:00,busload_009,0.0598,0.0204
2012-07-07 13:00:00,busload_010,0.0441,0.015
2012-07-07 13:00:00,busload_011,0.1578,0.0645
2012-07-07 13:00:00,busload_012,0.2199,0.057
2012-07-07 13:00:00,busload_013,0.0171,0.0052
2012-07-07 13:00:00,busload_014,0.029,0.0119
2012-07-07 13:00:00,busload_015,0.0986,0.0465
2012-07-07 13:00:00,busload_016,0.2324,0.1164
2012-07-07 13:00:00,busload_017,0.053,0.025
2012-07-07 13:00:00,busload_018,0.074,0.0303
2012-07-07 13:00:00,busload_019,0.2319,0.0949
2012-07-07 13:00:00,busload_020,0.1096,0.055
2012-07-07 13:00:00,busload_021,0.1622,0.0489
2012-07-07 13:00:00,busload_022,0.0524,0.0158
2012-07-07 13:00:00,busload_023,0.3036,0.1243
2012-07-07 13:00:00,busload_024,0.1138,0.0467
2012-07-07 13:00:00,busload_025,0.0993,0.0406
2012-07-07 13:00:00,busload_026,0.01,0.0044
2012-07-07 13:00:00,busload_027,0.1546,0.0632
2012-07-07 13:00:00,busload_028,0.0556,0.0168
2012-07-07 13:00:00,busload_029,0.1506,0.0616
2012-07-07 13:00:00,busload_030,0.0431,0.013
2012-07-07 13:00:00,busload_031,0.093,0.0334
2012-07-07 13:30:00,vsource,0,0
2012-07-07 13:30:00,bus_001,0.0,0.0
2012-07-07 13:30:00,bus_002,0.0,0.0
2012-07-07 13:30:00,bus_003,3.5436,-0.0
2012-07-07 13:30:00,bus_004,0.0,0.0
2012-07-07 13:30:00,bus_005,0.0,0.0
2012-07-07 13:30:00,bus_006,0.0,0.0
2012-07-07 13:30:00,bus_007,3.5436,-0.0001
2012-07-07 13:30:00,bus_008,0.0,0.0
2012-07-07 13:30:00,bus_009,0.0,0.0
2012-07-07 13:30:00,bus_010,0.0,0.0
2012-07-07 13:30:00,bus_011,3.5435,-0.0001
2012-07-07 13:30:00,bus_012,0.0,0.0
2012-07-07 13:30:00,bus_013,0.0,0.0
2012-07-07 13:30:00,bus_014,0.0,0.0
2012-07-07 13:30:00,busload_001,0.3264,0.1317
2012-07-07 13:30:00,busload_002,0.344,0.1369
2012-07-07 13:30:00,busload_003,0.1144,0.05
2012-07-07 13:30:00,busload_004,0.1147,0.0457
2012-07-07 13:30:00,busload_005,0.0709,0.0284
2012-07-07 13:30:00,busload_006,0.1306,0.0491
2012-07-07 13:30:00,busload_007,0.0596,0.0263
2012-07-07 13:30:00,busload_008,0.1067,0.0535
2012-07-07 13:30:00,busload_009,0.0825,0.0281
2012-07-07 13:30:00,busload_010,0.0391,0.0133
2012-07-07 13:30:00,busload_011,0.1011,0.0413
2012-07-07 13:30:00,busload_012,0.1102,0.0286
2012-07-07 13:30:00,busload_013,0.1345,0.0406
2012-07-07 13:30:00,busload_014,0.0187,0.0076
2012-07-07 13:30:00,busload_015,0.1334,0.0629
2012-07-07 13:30:00,busload_016,0.2491,0.1247
2012-07-07 13:30:00,busload_017,0.0839,0.0396
2012-07-07 13:30:00,busload_018,0.0358,0.0146
2012-07-07 13:30:00,busload_019,0.2171,0.0888
2012-07-07 13:30:00,busload_020,0.0484,0.0243
2012-07-07 13:30:00,busload_021,0.1199,0.0362
2012-07-07 13:30:00,busload_022,0.0243,0.0073
2012-07-07 13:30:00,busload_023,0.278,0.1138
2012-07-07 13:30:00,busload_024,0.1261,0.0517
2012-07-07 13:30:00,busload_025,0.1603,0.0655
2012-07-07 13:30:00,busload_026,0.0277,0.0122
2012-07-07 13:30:00,busload_027,0.122,0.0499
2012-07-07 13:30:00,busload_028,0.0419,0.0126
2012-07-07 13:30:00,busload_029,0.1321,0.0541
2012-07-07 13:30:00,busload_030,0.0257,0.0078
2012-07-07 13:30:00,busload_031,0.0809,0.0283
2012-07-07 14:00:00,vsource,0,0
2012-07-07 14:00:00,bus_001,0.0,0.0
2012-07-07 14:00:00,bus_002,0.0,0.0
2012-07-07 14:00:00,bus_003,3.2843,-0.0
2012-07-07 14:00:00,bus_004,0.0,0.0
2012-07-07 14:00:00,bus_005,0.0,0.0
2012-07-07 14:00:00,bus_006,0.0,0.0
2012-07-07 14:00:00,bus_007,3.2842,-0.0001
2012-07-07 14:00:00,bus_008,0.0,0.0
2012-07-07 14:00:00,bus_009,0.0,0.0
2012-07-07 14:00:00,bus_010,0.0,0.0
2012-07-07 14:00:00,bus_011,3.2842,-0.0001
2012-07-07 14:00:00,bus_012,0.0,0.0
2012-07-07 14:00:00,bus_013,0.0,0.0
2012-07-07 14:00:00,bus_014,0.0,0.0
2012-07-07 14:00:00,busload_001,0.3496,0.1415
2012-07-07 14:00:00,busload_002,0.2491,0.1023
2012-07-07 14:00:00,busload_003,0.112,0.048
2012-07-07 14:00:00,busload_004,0.1023,0.0409
2012-07-07 14:00:00,busload_005,0.1062,0.0398
2012-07-07 14:00:00,busload_006,0.1199,0.0451
2012-07-07 14:00:00,busload_007,0.0579,0.0256
2012-07-07 14:00:00,busload_008,0.069,0.0346
2012-07-07 14:00:00,busload_009,0.0613,0.0209
2012-07-07 14:00:00,busload_010,0.0298,0.0102
2012-07-07 14:00:00,busload_011,0.1162,0.0475
2012-07-07 14:00:00,busload_012,0.0406,0.0105
2012-07-07 14:00:00,busload_013,0.3447,0.104
2012-07-07 14:00:00,busload_014,0.0173,0.0071
2012-07-07 14:00:00,busload_015,0.0947,0.0447
2012-07-07 14:00:00,busload_016,0.1534,0.0768
2012-07-07 14:00:00,busload_017,0.1556,0.0734
2012-07-07 14:00:00,busload_018,0.0399,0.0163
2012-07-07 14:00:00,busload_019,0.2337,0.0956
2012-07-07 14:00:00,busload_020,0.0476,0.0238
2012-07-07 14:00:00,busload_021,0.0905,0.0273
2012-07-07 14:00:00,busload_022,0.0374,0.0113
2012-07-07 14:00:00,busload_023,0.0735,0.0301
2012-07-07 14:00:00,busload_024,0.1257,0.0515
2012-07-07 14:00:00,busload_025,0.1164,0.0476
2012-07-07 14:00:00,busload_026,0.0291,0.0128
2012-07-07 14:00:00,busload_027,0.1357,0.0555
2012-07-07 14:00:00,busload_028,0.0723,0.0218
2012-07-07 14:00:00,busload_029,0.1313,0.0538
2012-07-07 14:00:00,busload_030,0.027,0.0081
2012-07-07 14:00:00,busload_031,0.1485,0.0548
2012-07-07 14:30:00,vsource,0,0
2012-07-07 14:30:00,bus_001,0.0,0.0
2012-07-07 14:30:00,bus_002,0.0,0.0
2012-07-07 14:30:00,bus_003,2.9191,-0.0
2012-07-07 14:30:00,bus_004,0.0,0.0
2012-07-07 14:30:00,bus_005,0.0,0.0
2012-07-07 14:30:00,bus_006,0.0,0.0
2012-07-07 14:30:00,bus_007,2.9191,-0.0
2012-07-07 14:30:00,bus_008,0.0,0.0
2012-07-07 14:30:00,bus_009,0.0,0.0
2012-07-07 14:30:00,bus_010,0.0,0.0
2012-07-07 14:30:00,bus_011,2.9191,-0.0
2012-07-07 14:30:00,bus_012,0.0,0.0
2012-07-07 14:30:00,bus_013,0.0,0.0
2012-07-07 14:30:00,bus_014,0.0,0.0
2012-07-07 14:30:00,busload_001,0.4431,0.1743
2012-07-07 14:30:00,busload_002,0.3074,0.1242
2012-07-07 14:30:00,busload_003,0.2798,0.1229
2012-07-07 14:30:00,busload_004,0.1598,0.0641
2012-07-07 14:30:00,busload_005,0.1606,0.0598
2012-07-07 14:30:00,busload_006,0.1214,0.0456
2012-07-07 14:30:00,busload_007,0.0707,0.0312
2012-07-07 14:30:00,busload_008,0.073,0.0366
2012-07-07 14:30:00,busload_009,0.0938,0.0319
2012-07-07 14:30:00,busload_010,0.0362,0.0123
2012-07-07 14:30:00,busload_011,0.0928,0.0379
2012-07-07 14:30:00,busload_012,0.0415,0.0108
2012-07-07 14:30:00,busload_013,0.2069,0.0624
2012-07-07 14:30:00,busload_014,0.029,0.0119
2012-07-07 14:30:00,busload_015,0.1073,0.0506
2012-07-07 14:30:00,busload_016,0.1136,0.0569
2012-07-07 14:30:00,busload_017,0.1124,0.053
2012-07-07 14:30:00,busload_018,0.0691,0.0283
2012-07-07 14:30:00,busload_019,0.216,0.0883
2012-07-07 14:30:00,busload_020,0.0502,0.0251
2012-07-07 14:30:00,busload_021,0.0519,0.0157
2012-07-07 14:30:00,busload_022,0.0949,0.0287
2012-07-07 14:30:00,busload_023,0.0438,0.0179
2012-07-07 14:30:00,busload_024,0.0984,0.0403
2012-07-07 14:30:00,busload_025,0.0907,0.0371
2012-07-07 14:30:00,busload_026,0.01,0.0044
2012-07-07 14:30:00,busload_027,0.1821,0.0744
2012-07-07 14:30:00,busload_028,0.4098,0.1236
2012-07-07 14:30:00,busload_029,0.0542,0.0222
2012-07-07 14:30:00,busload_030,0.027,0.0081
2012-07-07 14:30:00,busload_031,0.1221,0.0443
2012-07-07 15:00:00,vsource,0,0
2012-07-07 15:00:00,bus_001,0.0,0.0
2012-07-07 15:00:00,bus_002,0.0,0.0
2012-07-07 15:00:00,bus_003,2.4671,-0.0
2012-07-07 15:00:00,bus_004,0.0,0.0
2012-07-07 15:00:00,bus_005,0.0,0.0
2012-07-07 15:00:00,bus_006,0.0,0.0
2012-07-07 15:00:00,bus_007,2.4671,-0.0
2012-07-07 15:00:00,bus_008,0.0,0.0
2012-07-07 15:00:00,bus_009,0.0,0.0
2012-07-07 15:00:00,bus_010,0.0,0.0
2012-07-07 15:00:00,bus_011,2.4671,-0.0
2012-07-07 15:00:00,bus_012,0.0,0.0
2012-07-07 15:00:00,bus_013,0.0,0.0
2012-07-07 15:00:00,bus_014,0.0,0.0
2012-07-07 15:00:00,busload_001,0.3243,0.1292
2012-07-07 15:00:00,busload_002,0.223,0.0914
2012-07-07 15:00:00,busload_003,0.1766,0.0764
2012-07-07 15:00:00,busload_004,0.0964,0.0384
2012-07-07 15:00:00,busload_005,0.1347,0.0521
2012-07-07 15:00:00,busload_006,0.129,0.0485
2012-07-07 15:00:00,busload_007,0.046,0.0203
2012-07-07 15:00:00,busload_008,0.1242,0.0623
2012-07-07 15:00:00,busload_009,0.0635,0.0216
2012-07-07 15:00:00,busload_010,0.032,0.0109
2012-07-07 15:00:00,busload_011,0.0357,0.0146
2012-07-07 15:00:00,busload_012,0.0406,0.0105
2012-07-07 15:00:00,busload_013,0.0701,0.0211
2012-07-07 15:00:00,busload_014,0.0242,0.0099
2012-07-07 15:00:00,busload_015,0.1188,0.056
2012-07-07 15:00:00,busload_016,0.0728,0.0365
2012-07-07 15:00:00,busload_017,0.1025,0.0483
2012-07-07 15:00:00,busload_018,0.0236,0.0096
2012-07-07 15:00:00,busload_019,0.2345,0.0959
2012-07-07 15:00:00,busload_020,0.0502,0.0251
2012-07-07 15:00:00,busload_021,0.0509,0.0154
2012-07-07 15:00:00,busload_022,0.0511,0.0154
2012-07-07 15:00:00,busload_023,0.0448,0.0184
2012-07-07 15:00:00,busload_024,0.073,0.0299
2012-07-07 15:00:00,busload_025,0.1101,0.045
2012-07-07 15:00:00,busload_026,0.0243,0.0107
2012-07-07 15:00:00,busload_027,0.2009,0.0821
2012-07-07 15:00:00,busload_028,0.4462,0.1345
2012-07-07 15:00:00,busload_029,0.0477,0.0195
2012-07-07 15:00:00,busload_030,0.0261,0.0079
2012-07-07 15:00:00,busload_031,0.1002,0.0363
2012-07-07 15:30:00,vsource,0,0
2012-07-07 15:30:00,bus_001,0.0,0.0
2012-07-07 15:30:00,bus_002,0.0,0.0
2012-07-07 15:30:00,bus_003,1.915,-0.0
2012-07-07 15:30:00,bus_004,0.0,0.0
2012-07-07 15:30:00,bus_005,0.0,0.0
2012-07-07 15:30:00,bus_006,0.0,0.0
2012-07-07 15:30:00,bus_007,1.915,-0.0
2012-07-07 15:30:00,bus_008,0.0,0.0
2012-07-07 15:30:00,bus_009,0.0,0.0
2012-07-07 15:30:00,bus_010,0.0,0.0
2012-07-07 15:30:00,bus_011,1.915,-0.0
2012-07-07 15:30:00,bus_012,0.0,0.0
2012-07-07 15:30:00,bus_013,0.0,0.0
2012-07-07 15:30:00,bus_014,0.0,0.0
2012-07-07 15:30:00,busload_001,0.4737,0.1916
2012-07-07 15:30:00,busload_002,0.1807,0.0727
2012-07-07 15:30:00,busload_003,0.1132,0.0493
2012-07-07 15:30:00,busload_004,0.1018,0.0403
2012-07-07 15:30:00,busload_005,0.1927,0.0842
2012-07-07 15:30:00,busload_006,0.123,0.0462
2012-07-07 15:30:00,busload_007,0.0714,0.0315
2012-07-07 15:30:00,busload_008,0.1784,0.0894
2012-07-07 15:30:00,busload_009,0.0755,0.0257
2012-07-07 15:30:00,busload_010,0.0287,0.0098
2012-07-07 15:30:00,busload_011,0.022,0.009
2012-07-07 15:30:00,busload_012,0.1718,0.0445
2012-07-07 15:30:00,busload_013,0.0737,0.0222
2012-07-07 15:30:00,busload_014,0.0255,0.0104
2012-07-07 15:30:00,busload_015,0.1091,0.0514
2012-07-07 15:30:00,busload_016,0.1665,0.0833
2012-07-07 15:30:00,busload_017,0.1146,0.054
2012-07-07 15:30:00,busload_018,0.0658,0.0269
2012-07-07 15:30:00,busload_019,0.2169,0.0887
2012-07-07 15:30:00,busload_020,0.0471,0.0236
2012-07-07 15:30:00,busload_021,0.049,0.0148
2012-07-07 15:30:00,busload_022,0.0177,0.0053
2012-07-07 15:30:00,busload_023,0.1747,0.0714
2012-07-07 15:30:00,busload_024,0.0272,0.0111
2012-07-07 15:30:00,busload_025,0.207,0.0846
2012-07-07 15:30:00,busload_026,0.0328,0.0145
2012-07-07 15:30:00,busload_027,0.0927,0.0379
2012-07-07 15:30:00,busload_028,0.1135,0.0342
2012-07-07 15:30:00,busload_029,0.0476,0.0195
2012-07-07 15:30:00,busload_030,0.0261,0.0079
2012-07-07 15:30:00,busload_031,0.1193,0.0433
2012-07-07 16:00:00,vsource,0,0
2012-07-07 16:00:00,bus_001,0.0,0.0
2012-07-07 16:00:00,bus_002,0.0,0.0
2012-07-07 16:00:00,bus_003,1.3073,-0.0
2012-07-07 16:00:00,bus_004,0.0,0.0
2012-07-07 16:00:00,bus_005,0.0,0.0
2012-07-07 16:00:00,bus_006,0.0,0.0
2012-07-07 16:00:00,bus_007,1.3073,-0.0
2012-07-07 16:00:00,bus_008,0.0,0.0
2012-07-07 16:00:00,bus_009,0.0,0.0
2012-07-07 16:00:00,bus_010,0.0,0.0
2012-07-07 16:00:00,bus_011,1.3073,-0.0
2012-07-07 16:00:00,bus_012,0.0,0.0
2012-07-07 16:00:00,bus_013,0.0,0.0
2012-07-07 16:00:00,bus_014,0.0,0.0
2012-07-07 16:00:00,busload_001,0.5971,0.228
2012-07-07 16:00:00,busload_002,0.316,0.1292
2012-07-07 16:00:00,busload_003,0.1115,0.0477
2012-07-07 16:00:00,busload_004,0.1349,0.0538
2012-07-07 16:00:00,busload_005,0.4212,0.1956
2012-07-07 16:00:00,busload_006,0.1468,0.055
2012-07-07 16:00:00,busload_007,0.0492,0.0217
2012-07-07 16:00:00,busload_008,0.0819,0.041
2012-07-07 16:00:00,busload_009,0.0513,0.0174
2012-07-07 16:00:00,busload_010,0.0369,0.0125
2012-07-07 16:00:00,busload_011,0.0175,0.0072
2012-07-07 16:00:00,busload_012,0.4284,0.1109
2012-07-07 16:00:00,busload_013,0.0428,0.0129
2012-07-07 16:00:00,busload_014,0.0297,0.0121
2012-07-07 16:00:00,busload_015,0.0492,0.0231
2012-07-07 16:00:00,busload_016,0.052,0.026
2012-07-07 16:00:00,busload_017,0.1657,0.078
2012-07-07 16:00:00,busload_018,0.0414,0.0169
2012-07-07 16:00:00,busload_019,0.2076,0.0848
2012-07-07 16:00:00,busload_020,0.0567,0.0284
2012-07-07 16:00:00,busload_021,0.0425,0.0128
2012-07-07 16:00:00,busload_022,0.0425,0.0128
2012-07-07 16:00:00,busload_023,0.2777,0.1131
2012-07-07 16:00:00,busload_024,0.0505,0.0206
2012-07-07 16:00:00,busload_025,0.3353,0.137
2012-07-07 16:00:00,busload_026,0.01,0.0044
2012-07-07 16:00:00,busload_027,0.1201,0.0491
2012-07-07 16:00:00,busload_028,0.0442,0.0133
2012-07-07 16:00:00,busload_029,0.2373,0.0967
2012-07-07 16:00:00,busload_030,0.0452,0.0136
2012-07-07 16:00:00,busload_031,0.0904,0.0328
2012-07-07 16:30:00,vsource,0,0
2012-07-07 16:30:00,bus_001,0.0,0.0
2012-07-07 16:30:00,bus_002,0.0,0.0
2012-07-07 16:30:00,bus_003,0.7038,-0.0
2012-07-07 16:30:00,bus_004,0.0,0.0
2012-07-07 16:30:00,bus_005,0.0,0.0
2012-07-07 16:30:00,bus_006,0.0,0.0
2012-07-07 16:30:00,bus_007,0.7038,-0.0
2012-07-07 16:30:00,bus_008,0.0,0.0
2012-07-07 16:30:00,bus_009,0.0,0.0
2012-07-07 16:30:00,bus_010,0.0,0.0
2012-07-07 16:30:00,bus_011,0.7038,-0.0
2012-07-07 16:30:00,bus_012,0.0,0.0
2012-07-07 16:30:00,bus_013,0.0,0.0
2012-07-07 16:30:00,bus_014,0.0,0.0
2012-07-07 16:30:00,busload_001,0.3621,0.147
2012-07-07 16:30:00,busload_002,0.3069,0.1263
2012-07-07 16:30:00,busload_003,0.1495,0.0652
2012-07-07 16:30:00,busload_004,0.1577,0.0627
2012-07-07 16:30:00,busload_005,0.3782,0.1724
2012-07-07 16:30:00,busload_006,0.1407,0.0527
2012-07-07 16:30:00,busload_007,0.0255,0.0112
2012-07-07 16:30:00,busload_008,0.0796,0.0398
2012-07-07 16:30:00,busload_009,0.0422,0.0143
2012-07-07 16:30:00,busload_010,0.033,0.0112
2012-07-07 16:30:00,busload_011,0.0136,0.0056
2012-07-07 16:30:00,busload_012,0.2145,0.0555
2012-07-07 16:30:00,busload_013,0.0482,0.0145
2012-07-07 16:30:00,busload_014,0.0297,0.0121
2012-07-07 16:30:00,busload_015,0.0501,0.0236
2012-07-07 16:30:00,busload_016,0.163,0.0815
2012-07-07 16:30:00,busload_017,0.1634,0.0769
2012-07-07 16:30:00,busload_018,0.0455,0.0186
2012-07-07 16:30:00,busload_019,0.1872,0.0765
2012-07-07 16:30:00,busload_020,0.2141,0.1072
2012-07-07 16:30:00,busload_021,0.055,0.0166
2012-07-07 16:30:00,busload_022,0.0373,0.0112
2012-07-07 16:30:00,busload_023,0.0554,0.0226
2012-07-07 16:30:00,busload_024,0.1062,0.0434
2012-07-07 16:30:00,busload_025,0.4628,0.189
2012-07-07 16:30:00,busload_026,0.0209,0.0092
2012-07-07 16:30:00,busload_027,0.0532,0.0217
2012-07-07 16:30:00,busload_028,0.0842,0.0254
2012-07-07 16:30:00,busload_029,0.0877,0.0358
2012-07-07 16:30:00,busload_030,0.0747,0.0225
2012-07-07 16:30:00,busload_031,0.1251,0.0453
2012-07-07 17:00:00,vsource,0,0
2012-07-07 17:00:00,bus_001,0.0,0.0
2012-07-07 17:00:00,bus_002,0.0,0.0
2012-07-07 17:00:00,bus_003,0.2208,-0.0
2012-07-07 17:00:00,bus_004,0.0,0.0
2012-07-07 17:00:00,bus_005,0.0,0.0
2012-07-07 17:00:00,bus_006,0.0,0.0
2012-07-07 17:00:00,bus_007,0.2208,-0.0
2012-07-07 17:00:00,bus_008,0.0,0.0
2012-07-07 17:00:00,bus_009,0.0,0.0
