Timestep,Bus,P(kW),Q(kvar)
2012-09-05 14:00:00,bus_002,0.044,0.0174
2012-09-05 14:00:00,bus_003,0.5227,0.0133
2012-09-05 14:00:00,bus_004,0.0493,0.0179
2012-09-05 14:00:00,bus_005,0.1526,0.0445
2012-09-05 14:30:00,bus_001,0.0772,0.0374
2012-09-05 14:30:00,bus_002,0.0234,0.0093
2012-09-05 14:30:00,bus_003,0.5092,0.0061
2012-09-05 14:30:00,bus_004,0.0493,0.0179
2012-09-05 14:30:00,bus_005,0.1079,0.0315
2012-09-05 15:00:00,bus_001,0.0742,0.0359
2012-09-05 15:00:00,bus_002,0.1689,0.0667
2012-09-05 15:00:00,bus_003,0.4587,0.0175
2012-09-05 15:00:00,bus_004,0.0493,0.0179
2012-09-05 15:00:00,bus_005,0.0844,0.0246
2012-09-05 15:30:00,bus_001,0.0862,0.0418
2012-09-05 15:30:00,bus_002,0.0092,0.0036
2012-09-05 15:30:00,bus_003,0.2824,0.0061
2012-09-05 15:30:00,bus_004,0.031,0.0112
2012-09-05 15:30:00,bus_005,0.0813,0.0237
2012-09-05 16:00:00,bus_001,0.0765,0.037
2012-09-05 16:00:00,bus_002,0.061,0.0241
2012-09-05 16:00:00,bus_003,0.414,0.0142
2012-09-05 16:00:00,bus_004,0.0113,0.0041
2012-09-05 16:00:00,bus_005,0.085,0.0248
2012-09-05 16:30:00,bus_001,0.0742,0.0359
2012-09-05 16:30:00,bus_002,0.0348,0.0137
2012-09-05 16:30:00,bus_003,0.1861,0.0106
2012-09-05 16:30:00,bus_004,0.0157,0.0057
2012-09-05 16:30:00,bus_005,0.1129,0.0329
2012-09-05 17:00:00,bus_001,0.0862,0.0418
2012-09-05 17:00:00,bus_002,0.0341,0.0135
2012-09-05 17:00:00,bus_003,0.074,0.0097
2012-09-05 17:00:00,bus_004,0.0323,0.0117
2012-09-05 17:00:00,bus_005,0.2034,0.0593
2012-09-05 17:30:00,bus_001,0.0795,0.0385
2012-09-05 17:30:00,bus_002,0.0589,0.0233
2012-09-05 17:30:00,bus_003,0.0617,0.0163
2012-09-05 17:30:00,bus_004,0.0946,0.0343
2012-09-05 17:30:00,bus_005,0.1749,0.051
2012-09-05 18:00:00,bus_001,0.0712,0.0345
2012-09-05 18:00:00,bus_002,0.061,0.0241
2012-09-05 18:00:00,bus_003,0.0168,0.0054
2012-09-05 18:00:00,bus_004,0.0593,0.0215
2012-09-05 18:00:00,bus_005,0.1501,0.0438
2012-09-05 18:30:00,bus_001,0.0862,0.0418
2012-09-05 18:30:00,bus_002,0.0617,0.0244
2012-09-05 18:30:00,bus_003,0.0488,0.016
2012-09-05 18:30:00,bus_004,0.1156,0.0419
2012-09-05 18:30:00,bus_005,0.1036,0.0302
2012-09-05 19:00:00,bus_001,0.0757,0.0367
2012-09-05 19:00:00,bus_002,0.088,0.0348
2012-09-05 19:00:00,bus_003,0.0295,0.0097
2012-09-05 19:00:00,bus_004,0.1186,0.0431
2012-09-05 19:00:00,bus_005,0.522,0.1521
2012-09-05 19:30:00,bus_001,0.066,0.0319
2012-09-05 19:30:00,bus_002,0.1128,0.0446
2012-09-05 19:30:00,bus_003,0.0304,0.01
2012-09-05 19:30:00,bus_004,0.1526,0.0553
2012-09-05 19:30:00,bus_005,0.2294,0.0669
2012-09-05 20:00:00,bus_001,0.09,0.0436
2012-09-05 20:00:00,bus_002,0.0986,0.039
2012-09-05 20:00:00,bus_003,0.0442,0.0145
2012-09-05 20:00:00,bus_004,0.1208,0.0438
2012-09-05 20:00:00,bus_005,0.1054,0.0307
2012-09-05 20:30:00,bus_001,0.0645,0.0312
2012-09-05 20:30:00,bus_002,0.1398,0.0552
2012-09-05 20:30:00,bus_003,0.0157,0.0051
2012-09-05 20:30:00,bus_004,0.112,0.0407
2012-09-05 20:30:00,bus_005,0.1023,0.0298
2012-09-05 21:00:00,bus_001,0.1214,0.0588
2012-09-05 21:00:00,bus_002,0.1362,0.0538
2012-09-05 21:00:00,bus_003,0.0506,0.0166
2012-09-05 21:00:00,bus_004,0.0846,0.0307
2012-09-05 21:00:00,bus_005,0.1079,0.0315
2012-09-05 21:30:00,bus_001,0.1672,0.081
2012-09-05 21:30:00,bus_002,0.1228,0.0485
2012-09-05 21:30:00,bus_003,0.0166,0.0054
2012-09-05 21:30:00,bus_004,0.0371,0.0134
2012-09-05 21:30:00,bus_005,0.1017,0.0297
2012-09-05 22:00:00,bus_001,0.1334,0.0646
2012-09-05 22:00:00,bus_002,0.1001,0.0395
2012-09-05 22:00:00,bus_003,0.0451,0.0148
2012-09-05 22:00:00,bus_004,0.0275,0.01
2012-09-05 22:00:00,bus_005,0.0961,0.028
2012-09-05 22:30:00,bus_001,0.1597,0.0773
2012-09-05 22:30:00,bus_002,0.1228,0.0485
2012-09-05 22:30:00,bus_003,0.0221,0.0073
2012-09-05 22:30:00,bus_004,0.0366,0.0133
2012-09-05 22:30:00,bus_005,0.1674,0.0488
2012-09-05 23:00:00,bus_001,0.1462,0.0708
2012-09-05 23:00:00,bus_002,0.0993,0.0393
2012-09-05 23:00:00,bus_003,0.0414,0.0136
2012-09-05 23:00:00,bus_004,0.0275,0.01
2012-09-05 23:00:00,bus_005,0.085,0.0248
2012-09-05 23:30:00,bus_001,0.0952,0.0461
2012-09-05 23:30:00,bus_002,0.1093,0.0432
2012-09-05 23:30:00,bus_003,0.0267,0.0088
2012-09-05 23:30:00,bus_004,0.0362,0.0131
2012-09-05 23:30:00,bus_005,0.0949,0.0277
2012-09-06 00:00:00,bus_001,0.1049,0.0508
2012-09-06 00:00:00,bus_002,0.0844,0.0334
2012-09-06 00:00:00,bus_003,0.0967,0.0318
2012-09-06 00:00:00,bus_004,0.0148,0.0054
2012-09-06 00:00:00,bus_005,0.0819,0.0239
2012-09-06 00:30:00,bus_001,0.0945,0.0457
2012-09-06 00:30:00,bus_002,0.0993,0.0393
2012-09-06 00:30:00,bus_003,0.0902,0.0297
2012-09-06 00:30:00,bus_004,0.0135,0.0049
2012-09-06 00:30:00,bus_005,0.0248,0.0072
2012-09-06 01:00:00,bus_001,0.0795,0.0385
2012-09-06 01:00:00,bus_002,0.0539,0.0213
2012-09-06 01:00:00,bus_003,0.1013,0.0333
2012-09-06 01:00:00,bus_004,0.0362,0.0131
2012-09-06 01:00:00,bus_005,0.0267,0.0078
2012-09-06 01:30:00,bus_001,0.1004,0.0487
2012-09-06 01:30:00,bus_002,0.0334,0.0132
2012-09-06 01:30:00,bus_003,0.0746,0.0245
2012-09-06 01:30:00,bus_004,0.0366,0.0133
2012-09-06 01:30:00,bus_005,0.0502,0.0146
2012-09-06 02:00:00,bus_001,0.0742,0.0359
2012-09-06 02:00:00,bus_002,0.0241,0.0095
2012-09-06 02:00:00,bus_003,0.0479,0.0157
2012-09-06 02:00:00,bus_004,0.0362,0.0131
2012-09-06 02:00:00,bus_005,0.0484,0.0141
2012-09-06 02:30:00,bus_001,0.0967,0.0468
2012-09-06 02:30:00,bus_002,0.0312,0.0123
2012-09-06 02:30:00,bus_003,0.0414,0.0136
2012-09-06 02:30:00,bus_004,0.0362,0.0131
2012-09-06 02:30:00,bus_005,0.0521,0.0152
2012-09-06 03:00:00,bus_001,0.0922,0.0447
2012-09-06 03:00:00,bus_002,0.0185,0.0073
2012-09-06 03:00:00,bus_003,0.0341,0.0112
2012-09-06 03:00:00,bus_004,0.0362,0.0131
2012-09-06 03:00:00,bus_005,0.036,0.0105
2012-09-06 03:30:00,bus_001,0.0712,0.0345
2012-09-06 03:30:00,bus_002,0.0241,0.0095
2012-09-06 03:30:00,bus_003,0.0405,0.0133
2012-09-06 03:30:00,bus_004,0.0327,0.0119
2012-09-06 03:30:00,bus_005,0.0515,0.015
2012-09-06 04:00:00,bus_001,0.1019,0.0494
2012-09-06 04:00:00,bus_002,0.0185,0.0073
2012-09-06 04:00:00,bus_003,0.0276,0.0091
2012-09-06 04:00:00,bus_004,0.031,0.0112
2012-09-06 04:00:00,bus_005,0.0496,0.0145
2012-09-06 04:30:00,bus_001,0.0802,0.0388
2012-09-06 04:30:00,bus_002,0.0234,0.0093
2012-09-06 04:30:00,bus_003,0.0442,0.0145
2012-09-06 04:30:00,bus_004,0.0488,0.0177
2012-09-06 04:30:00,bus_005,0.0285,0.0083
2012-09-06 05:00:00,bus_001,0.0817,0.0396
2012-09-06 05:00:00,bus_002,0.0177,0.007
2012-09-06 05:00:00,bus_003,0.023,0.0076
2012-09-06 05:00:00,bus_004,0.0929,0.0337
2012-09-06 05:00:00,bus_005,0.0254,0.0074
2012-09-06 05:30:00,bus_001,0.0997,0.0483
2012-09-06 05:30:00,bus_002,0.0312,0.0123
2012-09-06 05:30:00,bus_003,0.0433,0.0142
2012-09-06 05:30:00,bus_004,0.0868,0.0315
2012-09-06 05:30:00,bus_005,0.0564,0.0165
2012-09-06 06:00:00,bus_001,0.0675,0.0327
2012-09-06 06:00:00,bus_002,0.1753,0.0693
2012-09-06 06:00:00,bus_003,0.0243,0.0079
2012-09-06 06:00:00,bus_004,0.0719,0.0261
2012-09-06 06:00:00,bus_005,0.1476,0.043
2012-09-06 06:30:00,bus_001,0.1432,0.0693
2012-09-06 06:30:00,bus_002,0.1008,0.0398
2012-09-06 06:30:00,bus_003,0.0664,0.0133
2012-09-06 06:30:00,bus_004,0.0619,0.0225
2012-09-06 06:30:00,bus_005,0.0967,0.0282
2012-09-06 07:00:00,bus_001,0.1679,0.0813
2012-09-06 07:00:00,bus_002,0.0731,0.0289
2012-09-06 07:00:00,bus_003,0.1122,0.0085
2012-09-06 07:00:00,bus_004,0.1116,0.0405
2012-09-06 07:00:00,bus_005,0.1854,0.054
2012-09-06 07:30:00,bus_001,0.2061,0.0998
2012-09-06 07:30:00,bus_002,0.0639,0.0252
2012-09-06 07:30:00,bus_003,0.1617,0.0133
2012-09-06 07:30:00,bus_004,0.0785,0.0285
2012-09-06 07:30:00,bus_005,0.129,0.0376
2012-09-06 08:00:00,bus_001,0.0885,0.0428
2012-09-06 08:00:00,bus_002,0.0476,0.0188
2012-09-06 08:00:00,bus_003,0.403,0.0254
2012-09-06 08:00:00,bus_004,0.2045,0.0742
2012-09-06 08:00:00,bus_005,0.0608,0.0177
2012-09-06 08:30:00,bus_001,0.087,0.0421
2012-09-06 08:30:00,bus_002,0.0653,0.0258
2012-09-06 08:30:00,bus_003,0.5764,0.0294
2012-09-06 08:30:00,bus_004,0.0785,0.0285
2012-09-06 08:30:00,bus_005,0.054,0.0157
2012-09-06 09:00:00,bus_001,0.0742,0.0359
2012-09-06 09:00:00,bus_002,0.0454,0.018
2012-09-06 09:00:00,bus_003,0.5919,0.0073
2012-09-06 09:00:00,bus_004,0.0501,0.0182
2012-09-06 09:00:00,bus_005,0.0323,0.0094
2012-09-06 09:30:00,bus_001,0.066,0.0319
2012-09-06 09:30:00,bus_002,0.066,0.0261
2012-09-06 09:30:00,bus_003,0.6389,0.0145
2012-09-06 09:30:00,bus_004,0.0488,0.0177
2012-09-06 09:30:00,bus_005,0.0298,0.0087
2012-09-06 10:00:00,bus_001,0.0982,0.0476
2012-09-06 10:00:00,bus_002,0.0412,0.0163
2012-09-06 10:00:00,bus_003,0.7357,0.0106
2012-09-06 10:00:00,bus_004,0.0436,0.0158
2012-09-06 10:00:00,bus_005,0.0391,0.0114
2012-09-06 10:30:00,bus_001,0.0705,0.0341
2012-09-06 10:30:00,bus_002,0.1256,0.0496
2012-09-06 10:30:00,bus_003,0.8698,0.0203
2012-09-06 10:30:00,bus_004,0.0318,0.0116
2012-09-06 10:30:00,bus_005,0.0533,0.0156
2012-09-06 11:00:00,bus_001,0.0727,0.0352
2012-09-06 11:00:00,bus_002,0.2243,0.0886
2012-09-06 11:00:00,bus_003,0.6127,0.0348
2012-09-06 11:00:00,bus_004,0.0916,0.0332
2012-09-06 11:00:00,bus_005,0.0403,0.0118
2012-09-06 11:30:00,bus_001,0.0952,0.0461
2012-09-06 11:30:00,bus_002,0.1277,0.0505
2012-09-06 11:30:00,bus_003,1.0003,0.0233
2012-09-06 11:30:00,bus_004,0.0519,0.0188
2012-09-06 11:30:00,bus_005,0.0273,0.008
2012-09-06 12:00:00,bus_001,0.066,0.0319
2012-09-06 12:00:00,bus_002,0.0099,0.0039
2012-09-06 12:00:00,bus_003,0.6117,0.0061
2012-09-06 12:00:00,bus_004,0.0741,0.0269
2012-09-06 12:00:00,bus_005,0.0273,0.008
2012-09-06 12:30:00,bus_001,0.0817,0.0396
2012-09-06 12:30:00,bus_002,0.0326,0.0129
2012-09-06 12:30:00,bus_003,0.2064,0.0154
2012-09-06 12:30:00,bus_004,0.0336,0.0122
2012-09-06 12:30:00,bus_005,0.0546,0.0159
2012-09-06 13:00:00,bus_001,0.0877,0.0425
2012-09-06 13:00:00,bus_002,0.0106,0.0042
2012-09-06 13:00:00,bus_003,0.1572,0.0067
2012-09-06 13:00:00,bus_004,0.099,0.0359
2012-09-06 13:00:00,bus_005,0.2896,0.0844
2012-09-06 13:30:00,bus_001,0.0675,0.0327
2012-09-06 13:30:00,bus_002,0.0405,0.016
2012-09-06 13:30:00,bus_003,0.5295,0.0142
2012-09-06 13:30:00,bus_004,0.0414,0.015
2012-09-06 13:30:00,bus_005,0.0905,0.0264
2012-09-06 14:00:00,bus_001,0.0847,0.041
2012-09-06 14:00:00,bus_002,0.0149,0.0059
2012-09-06 14:00:00,bus_003,0.7171,0.0076
2012-09-06 14:00:00,bus_004,0.0384,0.0139
2012-09-06 14:00:00,bus_005,0.1773,0.0517
2012-09-06 14:30:00,bus_001,0.0862,0.0418
2012-09-06 14:30:00,bus_002,0.0284,0.0112
2012-09-06 14:30:00,bus_003,0.6839,0.0133
2012-09-06 14:30:00,bus_004,0.0458,0.0166
2012-09-06 14:30:00,bus_005,0.0905,0.0264
2012-09-06 15:00:00,bus_001,0.0697,0.0338
2012-09-06 15:00:00,bus_002,0.0092,0.0036
2012-09-06 15:00:00,bus_003,0.5868,0.0085
2012-09-06 15:00:00,bus_004,0.061,0.0222
2012-09-06 15:00:00,bus_005,0.08,0.0233
2012-09-06 15:30:00,bus_001,0.0832,0.0403
2012-09-06 15:30:00,bus_002,0.0277,0.0109
2012-09-06 15:30:00,bus_003,0.4973,0.0124
2012-09-06 15:30:00,bus_004,0.1356,0.0492
2012-09-06 15:30:00,bus_005,0.1904,0.0555
2012-09-06 16:00:00,bus_001,0.0832,0.0403
2012-09-06 16:00:00,bus_002,0.0092,0.0036
2012-09-06 16:00:00,bus_003,0.3677,0.0091
2012-09-06 16:00:00,bus_004,0.0658,0.0239
2012-09-06 16:00:00,bus_005,0.1017,0.0297
2012-09-06 16:30:00,bus_001,0.0727,0.0352
2012-09-06 16:30:00,bus_002,0.027,0.0107
2012-09-06 16:30:00,bus_003,0.2593,0.0118
2012-09-06 16:30:00,bus_004,0.0576,0.0209
2012-09-06 16:30:00,bus_005,0.1222,0.0356
2012-09-06 17:00:00,bus_001,0.0817,0.0396
2012-09-06 17:00:00,bus_002,0.0092,0.0036
2012-09-06 17:00:00,bus_003,0.1544,0.01
2012-09-06 17:00:00,bus_004,0.0667,0.0242
2012-09-06 17:00:00,bus_005,0.111,0.0324
2012-09-06 17:30:00,bus_001,0.081,0.0392
2012-09-06 17:30:00,bus_002,0.066,0.0261
2012-09-06 17:30:00,bus_003,0.0653,0.0127
2012-09-06 17:30:00,bus_004,0.072,0.0261
2012-09-06 17:30:00,bus_005,0.1253,0.0365
2012-09-06 18:00:00,bus_001,0.075,0.0363
2012-09-06 18:00:00,bus_002,0.0575,0.0227
2012-09-06 18:00:00,bus_003,0.0418,0.0136
2012-09-06 18:00:00,bus_004,0.1151,0.0418
2012-09-06 18:00:00,bus_005,0.2394,0.0698
2012-09-06 18:30:00,bus_001,0.0817,0.0396
2012-09-06 18:30:00,bus_002,0.1462,0.0578
2012-09-06 18:30:00,bus_003,0.0295,0.0097
2012-09-06 18:30:00,bus_004,0.0994,0.0361
2012-09-06 18:30:00,bus_005,0.1036,0.0302
2012-09-06 19:00:00,bus_001,0.0795,0.0385
2012-09-06 19:00:00,bus_002,0.1611,0.0636
2012-09-06 19:00:00,bus_003,0.0359,0.0118
2012-09-06 19:00:00,bus_004,0.1034,0.0375
2012-09-06 19:00:00,bus_005,0.5592,0.163
2012-09-06 19:30:00,bus_001,0.0667,0.0323
2012-09-06 19:30:00,bus_002,0.1277,0.0505
2012-09-06 19:30:00,bus_003,0.0276,0.0091
2012-09-06 19:30:00,bus_004,0.1168,0.0424
2012-09-06 19:30:00,bus_005,0.2083,0.0607
2012-09-06 20:00:00,bus_001,0.1199,0.0581
2012-09-06 20:00:00,bus_002,0.0979,0.0387
2012-09-06 20:00:00,bus_003,0.0368,0.0121
2012-09-06 20:00:00,bus_004,0.1386,0.0503
2012-09-06 20:00:00,bus_005,0.1234,0.036
2012-09-06 20:30:00,bus_001,0.2444,0.1184
2012-09-06 20:30:00,bus_002,0.1213,0.0479
2012-09-06 20:30:00,bus_003,0.0267,0.0088
2012-09-06 20:30:00,bus_004,0.0837,0.0304
2012-09-06 20:30:00,bus_005,0.1401,0.0409
2012-09-06 21:00:00,bus_001,0.1604,0.0777
2012-09-06 21:00:00,bus_002,0.1568,0.062
2012-09-06 21:00:00,bus_003,0.0414,0.0136
2012-09-06 21:00:00,bus_004,0.0615,0.0223
2012-09-06 21:00:00,bus_005,0.1054,0.0307
2012-09-06 21:30:00,bus_001,0.1282,0.0621
2012-09-06 21:30:00,bus_002,0.1221,0.0482
2012-09-06 21:30:00,bus_003,0.0212,0.007
2012-09-06 21:30:00,bus_004,0.0462,0.0168
2012-09-06 21:30:00,bus_005,0.1197,0.0349
2012-09-06 22:00:00,bus_001,0.1297,0.0628
2012-09-06 22:00:00,bus_002,0.1086,0.0429
2012-09-06 22:00:00,bus_003,0.047,0.0154
2012-09-06 22:00:00,bus_004,0.0371,0.0134
2012-09-06 22:00:00,bus_005,0.1253,0.0365
2012-09-06 22:30:00,bus_001,0.1132,0.0548
2012-09-06 22:30:00,bus_002,0.105,0.0415
2012-09-06 22:30:00,bus_003,0.1583,0.052
2012-09-06 22:30:00,bus_004,0.0362,0.0131
2012-09-06 22:30:00,bus_005,0.1383,0.0403
2012-09-06 23:00:00,bus_001,0.1469,0.0712
2012-09-06 23:00:00,bus_002,0.115,0.0454
2012-09-06 23:00:00,bus_003,0.1031,0.0339
2012-09-06 23:00:00,bus_004,0.0362,0.0131
2012-09-06 23:00:00,bus_005,0.0825,0.024
2012-09-06 23:30:00,bus_001,0.1169,0.0566
2012-09-06 23:30:00,bus_002,0.0781,0.0308
2012-09-06 23:30:00,bus_003,0.0635,0.0209
2012-09-06 23:30:00,bus_004,0.0358,0.013
2012-09-06 23:30:00,bus_005,0.0577,0.0168
2012-09-07 00:00:00,bus_001,0.1117,0.0541
2012-09-07 00:00:00,bus_002,0.1128,0.0446
2012-09-07 00:00:00,bus_003,0.0608,0.02
2012-09-07 00:00:00,bus_004,0.0358,0.013
2012-09-07 00:00:00,bus_005,0.0502,0.0146
2012-09-07 00:30:00,bus_001,0.1222,0.0592
2012-09-07 00:30:00,bus_002,0.088,0.0348
2012-09-07 00:30:00,bus_003,0.0387,0.0127
2012-09-07 00:30:00,bus_004,0.0353,0.0128
2012-09-07 00:30:00,bus_005,0.0428,0.0125
2012-09-07 01:00:00,bus_001,0.096,0.0465
2012-09-07 01:00:00,bus_002,0.105,0.0415
2012-09-07 01:00:00,bus_003,0.0331,0.0109
2012-09-07 01:00:00,bus_004,0.0196,0.0071
2012-09-07 01:00:00,bus_005,0.0285,0.0083
2012-09-07 01:30:00,bus_001,0.1027,0.0497
2012-09-07 01:30:00,bus_002,0.0525,0.0208
2012-09-07 01:30:00,bus_003,0.0368,0.0121
2012-09-07 01:30:00,bus_004,0.024,0.0087
2012-09-07 01:30:00,bus_005,0.031,0.009
2012-09-07 02:00:00,bus_001,0.1102,0.0534
2012-09-07 02:00:00,bus_002,0.0766,0.0303
2012-09-07 02:00:00,bus_003,0.0249,0.0082
2012-09-07 02:00:00,bus_004,0.0358,0.013
2012-09-07 02:00:00,bus_005,0.0509,0.0148
2012-09-07 02:30:00,bus_001,0.096,0.0465
2012-09-07 02:30:00,bus_002,0.0554,0.0219
2012-09-07 02:30:00,bus_003,0.0433,0.0142
2012-09-07 02:30:00,bus_004,0.0358,0.013
2012-09-07 02:30:00,bus_005,0.0459,0.0134
2012-09-07 03:00:00,bus_001,0.0892,0.0432
2012-09-07 03:00:00,bus_002,0.0745,0.0294
2012-09-07 03:00:00,bus_003,0.0184,0.0061
2012-09-07 03:00:00,bus_004,0.0353,0.0128
2012-09-07 03:00:00,bus_005,0.0248,0.0072
2012-09-07 03:30:00,bus_001,0.1064,0.0516
2012-09-07 03:30:00,bus_002,0.0568,0.0224
2012-09-07 03:30:00,bus_003,0.0479,0.0157
2012-09-07 03:30:00,bus_004,0.0353,0.0128
2012-09-07 03:30:00,bus_005,0.0248,0.0072
2012-09-07 04:00:00,bus_001,0.0922,0.0447
2012-09-07 04:00:00,bus_002,0.0724,0.0286
2012-09-07 04:00:00,bus_003,0.0175,0.0057
2012-09-07 04:00:00,bus_004,0.0353,0.0128
2012-09-07 04:00:00,bus_005,0.0459,0.0134
2012-09-07 04:30:00,bus_001,0.0697,0.0338
2012-09-07 04:30:00,bus_002,0.0582,0.023
2012-09-07 04:30:00,bus_003,0.0506,0.0166
2012-09-07 04:30:00,bus_004,0.0414,0.015
2012-09-07 04:30:00,bus_005,0.0434,0.0127
2012-09-07 05:00:00,bus_001,0.0975,0.0472
2012-09-07 05:00:00,bus_002,0.071,0.028
2012-09-07 05:00:00,bus_003,0.0166,0.0054
2012-09-07 05:00:00,bus_004,0.0484,0.0176
2012-09-07 05:00:00,bus_005,0.0261,0.0076
2012-09-07 05:30:00,bus_001,0.0862,0.0418
2012-09-07 05:30:00,bus_002,0.0617,0.0244
2012-09-07 05:30:00,bus_003,0.0442,0.0145
2012-09-07 05:30:00,bus_004,0.1264,0.0459
2012-09-07 05:30:00,bus_005,0.0527,0.0154
2012-09-07 06:00:00,bus_001,0.0705,0.0341
2012-09-07 06:00:00,bus_002,0.083,0.0328
2012-09-07 06:00:00,bus_003,0.0221,0.0073
2012-09-07 06:00:00,bus_004,0.0597,0.0217
2012-09-07 06:00:00,bus_005,0.0732,0.0213
2012-09-07 06:30:00,bus_001,0.1147,0.0555
2012-09-07 06:30:00,bus_002,0.0759,0.03
2012-09-07 06:30:00,bus_003,0.0682,0.0124
2012-09-07 06:30:00,bus_004,0.0972,0.0353
2012-09-07 06:30:00,bus_005,0.1804,0.0526
2012-09-07 07:00:00,bus_001,0.1297,0.0628
2012-09-07 07:00:00,bus_002,0.0653,0.0258
2012-09-07 07:00:00,bus_003,0.1513,0.0121
2012-09-07 07:00:00,bus_004,0.0763,0.0277
2012-09-07 07:00:00,bus_005,0.0732,0.0213
2012-09-07 07:30:00,bus_001,0.0862,0.0418
2012-09-07 07:30:00,bus_002,0.171,0.0676
2012-09-07 07:30:00,bus_003,0.2721,0.0154
2012-09-07 07:30:00,bus_004,0.0558,0.0203
2012-09-07 07:30:00,bus_005,0.1228,0.0358
2012-09-07 08:00:00,bus_001,0.1327,0.0643
2012-09-07 08:00:00,bus_002,0.0788,0.0311
2012-09-07 08:00:00,bus_003,0.4169,0.0236
2012-09-07 08:00:00,bus_004,0.0925,0.0336
2012-09-07 08:00:00,bus_005,0.049,0.0143
2012-09-07 08:30:00,bus_001,0.0795,0.0385
2012-09-07 08:30:00,bus_002,0.0596,0.0236
2012-09-07 08:30:00,bus_003,0.4916,0.0082
2012-09-07 08:30:00,bus_004,0.0397,0.0144
2012-09-07 08:30:00,bus_005,0.0316,0.0092
2012-09-07 09:00:00,bus_001,0.0615,0.0298
2012-09-07 09:00:00,bus_002,0.0561,0.0222
2012-09-07 09:00:00,bus_003,0.6133,0.0136
2012-09-07 09:00:00,bus_004,0.0314,0.0114
2012-09-07 09:00:00,bus_005,0.0242,0.0071
2012-09-07 09:30:00,bus_001,0.0952,0.0461
2012-09-07 09:30:00,bus_002,0.4542,0.1795
2012-09-07 09:30:00,bus_003,0.6767,0.0055
2012-09-07 09:30:00,bus_004,0.031,0.0112
2012-09-07 09:30:00,bus_005,0.036,0.0105
2012-09-07 10:00:00,bus_001,0.0757,0.0367
2012-09-07 10:00:00,bus_002,0.1881,0.0743
2012-09-07 10:00:00,bus_003,0.7821,0.0164
2012-09-07 10:00:00,bus_004,0.0122,0.0044
2012-09-07 10:00:00,bus_005,0.0496,0.0145
2012-09-07 10:30:00,bus_001,0.0682,0.033
2012-09-07 10:30:00,bus_002,0.1576,0.0623
2012-09-07 10:30:00,bus_003,0.8059,0.0052
2012-09-07 10:30:00,bus_004,0.1238,0.0449
2012-09-07 10:30:00,bus_005,0.0316,0.0092
2012-09-07 11:00:00,bus_001,0.087,0.0421
2012-09-07 11:00:00,bus_002,0.0752,0.0297
2012-09-07 11:00:00,bus_003,0.8706,0.0155
2012-09-07 11:00:00,bus_004,0.2049,0.0744
2012-09-07 11:00:00,bus_005,0.0267,0.0078
2012-09-07 11:30:00,bus_001,0.0847,0.041
2012-09-07 11:30:00,bus_002,0.049,0.0194
2012-09-07 11:30:00,bus_003,0.8731,0.0073
2012-09-07 11:30:00,bus_004,0.0702,0.0255
2012-09-07 11:30:00,bus_005,0.0384,0.0112
2012-09-07 12:00:00,bus_001,0.069,0.0334
2012-09-07 12:00:00,bus_002,0.0369,0.0146
2012-09-07 12:00:00,bus_003,0.8815,0.0121
2012-09-07 12:00:00,bus_004,0.0968,0.0351
2012-09-07 12:00:00,bus_005,0.054,0.0157
2012-09-07 12:30:00,bus_001,0.0795,0.0385
2012-09-07 12:30:00,bus_002,0.017,0.0067
2012-09-07 12:30:00,bus_003,0.87,0.0109
2012-09-07 12:30:00,bus_004,0.1295,0.047
2012-09-07 12:30:00,bus_005,0.036,0.0105
2012-09-07 13:00:00,bus_001,0.0907,0.0439
2012-09-07 13:00:00,bus_002,0.0227,0.009
2012-09-07 13:00:00,bus_003,0.8019,0.0079
2012-09-07 13:00:00,bus_004,0.0327,0.0119
2012-09-07 13:00:00,bus_005,0.1438,0.0419
2012-09-07 13:30:00,bus_001,0.0682,0.033
2012-09-07 13:30:00,bus_002,0.0163,0.0065
2012-09-07 13:30:00,bus_003,0.8154,0.0158
2012-09-07 13:30:00,bus_004,0.0776,0.0282
2012-09-07 13:30:00,bus_005,0.0558,0.0163
2012-09-07 14:00:00,bus_001,0.075,0.0363
2012-09-07 14:00:00,bus_002,0.022,0.0087
2012-09-07 14:00:00,bus_003,0.7236,0.0052
2012-09-07 14:00:00,bus_004,0.0497,0.018
2012-09-07 14:00:00,bus_005,0.0502,0.0146
2012-09-07 14:30:00,bus_001,0.0952,0.0461
2012-09-07 14:30:00,bus_002,0.0163,0.0064
2012-09-07 14:30:00,bus_003,0.6814,0.0158
2012-09-07 14:30:00,bus_004,0.0506,0.0184
2012-09-07 14:30:00,bus_005,0.3806,0.1109
2012-09-07 15:00:00,bus_001,0.0697,0.0338
2012-09-07 15:00:00,bus_002,0.022,0.0087
2012-09-07 15:00:00,bus_003,0.583,0.0085
2012-09-07 15:00:00,bus_004,0.0667,0.0242
2012-09-07 15:00:00,bus_005,0.1054,0.0307
2012-09-07 15:30:00,bus_001,0.0765,0.037
2012-09-07 15:30:00,bus_002,0.0149,0.0059
2012-09-07 15:30:00,bus_003,0.4804,0.0112
2012-09-07 15:30:00,bus_004,0.0528,0.0192
2012-09-07 15:30:00,bus_005,0.1798,0.0524
2012-09-07 16:00:00,bus_001,0.093,0.045
2012-09-07 16:00:00,bus_002,0.0227,0.009
2012-09-07 16:00:00,bus_003,0.3696,0.0124
