Timestep,Bus,Voltage (p.u.)
2012-07-07 12:30:00,bus_010,1.0376
2012-07-07 12:30:00,bus_011,1.0395
2012-07-07 12:30:00,bus_012,1.0392
2012-07-07 12:30:00,bus_013,1.0363
2012-07-07 12:30:00,bus_014,1.0389
2012-07-07 12:30:00,busload_001,1.0388
2012-07-07 12:30:00,busload_002,1.0391
2012-07-07 12:30:00,busload_003,1.0376
2012-07-07 12:30:00,busload_004,1.0394
2012-07-07 12:30:00,busload_005,1.0392
2012-07-07 12:30:00,busload_006,1.0387
2012-07-07 12:30:00,busload_007,1.0388
2012-07-07 12:30:00,busload_008,1.0375
2012-07-07 12:30:00,busload_009,1.0376
2012-07-07 12:30:00,busload_010,1.0369
2012-07-07 12:30:00,busload_011,1.0364
2012-07-07 12:30:00,busload_012,1.0365
2012-07-07 12:30:00,busload_013,1.0365
2012-07-07 12:30:00,busload_014,1.0363
2012-07-07 12:30:00,busload_015,1.0363
2012-07-07 12:30:00,busload_016,1.0363
2012-07-07 12:30:00,busload_017,1.0369
2012-07-07 12:30:00,busload_018,1.0359
2012-07-07 12:30:00,busload_019,1.0359
2012-07-07 12:30:00,busload_020,1.0359
2012-07-07 12:30:00,busload_021,1.0352
2012-07-07 12:30:00,busload_022,1.0365
2012-07-07 12:30:00,busload_023,1.0389
2012-07-07 12:30:00,busload_024,1.0392
2012-07-07 12:30:00,busload_025,1.0352
2012-07-07 12:30:00,busload_026,1.0376
2012-07-07 12:30:00,busload_027,1.0359
2012-07-07 12:30:00,busload_028,1.0359
2012-07-07 12:30:00,busload_029,1.0389
2012-07-07 12:30:00,busload_030,1.0358
2012-07-07 12:30:00,busload_031,1.0376
2012-07-07 13:00:00,vsource,1.035
2012-07-07 13:00:00,bus_001,1.0352
2012-07-07 13:00:00,bus_002,1.0361
2012-07-07 13:00:00,bus_003,1.0358
2012-07-07 13:00:00,bus_004,1.0358
2012-07-07 13:00:00,bus_005,1.0363
2012-07-07 13:00:00,bus_006,1.0361
2012-07-07 13:00:00,bus_007,1.0384
2012-07-07 13:00:00,bus_008,1.0388
2012-07-07 13:00:00,bus_009,1.0367
2012-07-07 13:00:00,bus_010,1.0373
2012-07-07 13:00:00,bus_011,1.0391
2012-07-07 13:00:00,bus_012,1.0388
2012-07-07 13:00:00,bus_013,1.0359
2012-07-07 13:00:00,bus_014,1.0384
2012-07-07 13:00:00,busload_001,1.0383
2012-07-07 13:00:00,busload_002,1.0387
2012-07-07 13:00:00,busload_003,1.0373
2012-07-07 13:00:00,busload_004,1.039
2012-07-07 13:00:00,busload_005,1.0388
2012-07-07 13:00:00,busload_006,1.0384
2012-07-07 13:00:00,busload_007,1.0384
2012-07-07 13:00:00,busload_008,1.0372
2012-07-07 13:00:00,busload_009,1.0373
2012-07-07 13:00:00,busload_010,1.0367
2012-07-07 13:00:00,busload_011,1.0361
2012-07-07 13:00:00,busload_012,1.0361
2012-07-07 13:00:00,busload_013,1.0361
2012-07-07 13:00:00,busload_014,1.0359
2012-07-07 13:00:00,busload_015,1.0358
2012-07-07 13:00:00,busload_016,1.0358
2012-07-07 13:00:00,busload_017,1.0366
2012-07-07 13:00:00,busload_018,1.0358
2012-07-07 13:00:00,busload_019,1.0357
2012-07-07 13:00:00,busload_020,1.0358
2012-07-07 13:00:00,busload_021,1.0351
2012-07-07 13:00:00,busload_022,1.0361
2012-07-07 13:00:00,busload_023,1.0383
2012-07-07 13:00:00,busload_024,1.0388
2012-07-07 13:00:00,busload_025,1.0352
2012-07-07 13:00:00,busload_026,1.0373
2012-07-07 13:00:00,busload_027,1.0357
2012-07-07 13:00:00,busload_028,1.0357
2012-07-07 13:00:00,busload_029,1.0384
2012-07-07 13:00:00,busload_030,1.0357
2012-07-07 13:00:00,busload_031,1.0373
2012-07-07 13:30:00,vsource,1.035
2012-07-07 13:30:00,bus_001,1.0352
2012-07-07 13:30:00,bus_002,1.036
2012-07-07 13:30:00,bus_003,1.0358
2012-07-07 13:30:00,bus_004,1.0357
2012-07-07 13:30:00,bus_005,1.0362
2012-07-07 13:30:00,bus_006,1.0361
2012-07-07 13:30:00,bus_007,1.0382
2012-07-07 13:30:00,bus_008,1.0385
2012-07-07 13:30:00,bus_009,1.0366
2012-07-07 13:30:00,bus_010,1.0372
2012-07-07 13:30:00,bus_011,1.0387
2012-07-07 13:30:00,bus_012,1.0385
2012-07-07 13:30:00,bus_013,1.0358
2012-07-07 13:30:00,bus_014,1.0381
2012-07-07 13:30:00,busload_001,1.038
2012-07-07 13:30:00,busload_002,1.0384
2012-07-07 13:30:00,busload_003,1.0372
2012-07-07 13:30:00,busload_004,1.0387
2012-07-07 13:30:00,busload_005,1.0384
2012-07-07 13:30:00,busload_006,1.0382
2012-07-07 13:30:00,busload_007,1.0382
2012-07-07 13:30:00,busload_008,1.0371
2012-07-07 13:30:00,busload_009,1.0372
2012-07-07 13:30:00,busload_010,1.0366
2012-07-07 13:30:00,busload_011,1.036
2012-07-07 13:30:00,busload_012,1.036
2012-07-07 13:30:00,busload_013,1.036
2012-07-07 13:30:00,busload_014,1.0358
2012-07-07 13:30:00,busload_015,1.0357
2012-07-07 13:30:00,busload_016,1.0357
2012-07-07 13:30:00,busload_017,1.0365
2012-07-07 13:30:00,busload_018,1.0358
2012-07-07 13:30:00,busload_019,1.0357
2012-07-07 13:30:00,busload_020,1.0357
2012-07-07 13:30:00,busload_021,1.0351
2012-07-07 13:30:00,busload_022,1.036
2012-07-07 13:30:00,busload_023,1.038
2012-07-07 13:30:00,busload_024,1.0384
2012-07-07 13:30:00,busload_025,1.0351
2012-07-07 13:30:00,busload_026,1.0372
2012-07-07 13:30:00,busload_027,1.0357
2012-07-07 13:30:00,busload_028,1.0357
2012-07-07 13:30:00,busload_029,1.0381
2012-07-07 13:30:00,busload_030,1.0357
2012-07-07 13:30:00,busload_031,1.0372
2012-07-07 14:00:00,vsource,1.035
2012-07-07 14:00:00,bus_001,1.0352
2012-07-07 14:00:00,bus_002,1.0359
2012-07-07 14:00:00,bus_003,1.0357
2012-07-07 14:00:00,bus_004,1.0356
2012-07-07 14:00:00,bus_005,1.036
2012-07-07 14:00:00,bus_006,1.0359
2012-07-07 14:00:00,bus_007,1.0379
2012-07-07 14:00:00,bus_008,1.0382
2012-07-07 14:00:00,bus_009,1.0364
2012-07-07 14:00:00,bus_010,1.037
2012-07-07 14:00:00,bus_011,1.0385
2012-07-07 14:00:00,bus_012,1.0382
2012-07-07 14:00:00,bus_013,1.0357
2012-07-07 14:00:00,bus_014,1.0379
2012-07-07 14:00:00,busload_001,1.0378
2012-07-07 14:00:00,busload_002,1.0382
2012-07-07 14:00:00,busload_003,1.037
2012-07-07 14:00:00,busload_004,1.0384
2012-07-07 14:00:00,busload_005,1.0382
2012-07-07 14:00:00,busload_006,1.0379
2012-07-07 14:00:00,busload_007,1.0379
2012-07-07 14:00:00,busload_008,1.037
2012-07-07 14:00:00,busload_009,1.037
2012-07-07 14:00:00,busload_010,1.0364
2012-07-07 14:00:00,busload_011,1.0358
2012-07-07 14:00:00,busload_012,1.0358
2012-07-07 14:00:00,busload_013,1.0358
2012-07-07 14:00:00,busload_014,1.0357
2012-07-07 14:00:00,busload_015,1.0356
2012-07-07 14:00:00,busload_016,1.0356
2012-07-07 14:00:00,busload_017,1.0363
2012-07-07 14:00:00,busload_018,1.0357
2012-07-07 14:00:00,busload_019,1.0356
2012-07-07 14:00:00,busload_020,1.0357
2012-07-07 14:00:00,busload_021,1.0351
2012-07-07 14:00:00,busload_022,1.0358
2012-07-07 14:00:00,busload_023,1.0379
2012-07-07 14:00:00,busload_024,1.0382
2012-07-07 14:00:00,busload_025,1.0351
2012-07-07 14:00:00,busload_026,1.037
2012-07-07 14:00:00,busload_027,1.0356
2012-07-07 14:00:00,busload_028,1.0356
2012-07-07 14:00:00,busload_029,1.0379
2012-07-07 14:00:00,busload_030,1.0356
2012-07-07 14:00:00,busload_031,1.0369
2012-07-07 14:30:00,vsource,1.035
2012-07-07 14:30:00,bus_001,1.035
2012-07-07 14:30:00,bus_002,1.0355
2012-07-07 14:30:00,bus_003,1.0354
2012-07-07 14:30:00,bus_004,1.0353
2012-07-07 14:30:00,bus_005,1.0355
2012-07-07 14:30:00,bus_006,1.0354
2012-07-07 14:30:00,bus_007,1.0371
2012-07-07 14:30:00,bus_008,1.0373
2012-07-07 14:30:00,bus_009,1.0359
2012-07-07 14:30:00,bus_010,1.0363
2012-07-07 14:30:00,bus_011,1.0375
2012-07-07 14:30:00,bus_012,1.0372
2012-07-07 14:30:00,bus_013,1.0352
2012-07-07 14:30:00,bus_014,1.0369
2012-07-07 14:30:00,busload_001,1.0368
2012-07-07 14:30:00,busload_002,1.0371
2012-07-07 14:30:00,busload_003,1.0362
2012-07-07 14:30:00,busload_004,1.0374
2012-07-07 14:30:00,busload_005,1.0372
2012-07-07 14:30:00,busload_006,1.0371
2012-07-07 14:30:00,busload_007,1.0371
2012-07-07 14:30:00,busload_008,1.0363
2012-07-07 14:30:00,busload_009,1.0363
2012-07-07 14:30:00,busload_010,1.0359
2012-07-07 14:30:00,busload_011,1.0354
2012-07-07 14:30:00,busload_012,1.0354
2012-07-07 14:30:00,busload_013,1.0353
2012-07-07 14:30:00,busload_014,1.0352
2012-07-07 14:30:00,busload_015,1.0352
2012-07-07 14:30:00,busload_016,1.0352
2012-07-07 14:30:00,busload_017,1.0358
2012-07-07 14:30:00,busload_018,1.0354
2012-07-07 14:30:00,busload_019,1.0354
2012-07-07 14:30:00,busload_020,1.0354
2012-07-07 14:30:00,busload_021,1.035
2012-07-07 14:30:00,busload_022,1.0353
2012-07-07 14:30:00,busload_023,1.0369
2012-07-07 14:30:00,busload_024,1.0372
2012-07-07 14:30:00,busload_025,1.035
2012-07-07 14:30:00,busload_026,1.0363
2012-07-07 14:30:00,busload_027,1.0353
2012-07-07 14:30:00,busload_028,1.0352
2012-07-07 14:30:00,busload_029,1.0369
2012-07-07 14:30:00,busload_030,1.0353
2012-07-07 14:30:00,busload_031,1.0363
2012-07-07 15:00:00,vsource,1.035
2012-07-07 15:00:00,bus_001,1.035
2012-07-07 15:00:00,bus_002,1.0355
2012-07-07 15:00:00,bus_003,1.0353
2012-07-07 15:00:00,bus_004,1.0352
2012-07-07 15:00:00,bus_005,1.0356
2012-07-07 15:00:00,bus_006,1.0356
2012-07-07 15:00:00,bus_007,1.0369
2012-07-07 15:00:00,bus_008,1.0371
2012-07-07 15:00:00,bus_009,1.0359
2012-07-07 15:00:00,bus_010,1.0363
2012-07-07 15:00:00,bus_011,1.0373
2012-07-07 15:00:00,bus_012,1.0371
2012-07-07 15:00:00,bus_013,1.0354
2012-07-07 15:00:00,bus_014,1.0368
2012-07-07 15:00:00,busload_001,1.0367
2012-07-07 15:00:00,busload_002,1.037
2012-07-07 15:00:00,busload_003,1.0362
2012-07-07 15:00:00,busload_004,1.0373
2012-07-07 15:00:00,busload_005,1.0371
2012-07-07 15:00:00,busload_006,1.0369
2012-07-07 15:00:00,busload_007,1.0369
2012-07-07 15:00:00,busload_008,1.0362
2012-07-07 15:00:00,busload_009,1.0362
2012-07-07 15:00:00,busload_010,1.0359
2012-07-07 15:00:00,busload_011,1.0356
2012-07-07 15:00:00,busload_012,1.0356
2012-07-07 15:00:00,busload_013,1.0355
2012-07-07 15:00:00,busload_014,1.0354
2012-07-07 15:00:00,busload_015,1.0354
2012-07-07 15:00:00,busload_016,1.0354
2012-07-07 15:00:00,busload_017,1.0358
2012-07-07 15:00:00,busload_018,1.0353
2012-07-07 15:00:00,busload_019,1.0353
2012-07-07 15:00:00,busload_020,1.0353
2012-07-07 15:00:00,busload_021,1.035
2012-07-07 15:00:00,busload_022,1.0355
2012-07-07 15:00:00,busload_023,1.0368
2012-07-07 15:00:00,busload_024,1.0371
2012-07-07 15:00:00,busload_025,1.035
2012-07-07 15:00:00,busload_026,1.0363
2012-07-07 15:00:00,busload_027,1.0352
2012-07-07 15:00:00,busload_028,1.0351
2012-07-07 15:00:00,busload_029,1.0368
2012-07-07 15:00:00,busload_030,1.0352
2012-07-07 15:00:00,busload_031,1.0362
2012-07-07 15:30:00,vsource,1.035
2012-07-07 15:30:00,bus_001,1.0348
2012-07-07 15:30:00,bus_002,1.035
2012-07-07 15:30:00,bus_003,1.0351
2012-07-07 15:30:00,bus_004,1.035
2012-07-07 15:30:00,bus_005,1.0348
2012-07-07 15:30:00,bus_006,1.0347
2012-07-07 15:30:00,bus_007,1.0357
2012-07-07 15:30:00,bus_008,1.0357
2012-07-07 15:30:00,bus_009,1.0351
2012-07-07 15:30:00,bus_010,1.0353
2012-07-07 15:30:00,bus_011,1.0358
2012-07-07 15:30:00,bus_012,1.0355
2012-07-07 15:30:00,bus_013,1.0345
2012-07-07 15:30:00,bus_014,1.0351
2012-07-07 15:30:00,busload_001,1.0349
2012-07-07 15:30:00,busload_002,1.0355
2012-07-07 15:30:00,busload_003,1.0352
2012-07-07 15:30:00,busload_004,1.0358
2012-07-07 15:30:00,busload_005,1.0355
2012-07-07 15:30:00,busload_006,1.0356
2012-07-07 15:30:00,busload_007,1.0357
2012-07-07 15:30:00,busload_008,1.0352
2012-07-07 15:30:00,busload_009,1.0352
2012-07-07 15:30:00,busload_010,1.035
2012-07-07 15:30:00,busload_011,1.0347
2012-07-07 15:30:00,busload_012,1.0346
2012-07-07 15:30:00,busload_013,1.0347
2012-07-07 15:30:00,busload_014,1.0344
2012-07-07 15:30:00,busload_015,1.0344
2012-07-07 15:30:00,busload_016,1.0344
2012-07-07 15:30:00,busload_017,1.035
2012-07-07 15:30:00,busload_018,1.0351
2012-07-07 15:30:00,busload_019,1.035
2012-07-07 15:30:00,busload_020,1.0351
2012-07-07 15:30:00,busload_021,1.0348
2012-07-07 15:30:00,busload_022,1.0347
2012-07-07 15:30:00,busload_023,1.035
2012-07-07 15:30:00,busload_024,1.0355
2012-07-07 15:30:00,busload_025,1.0347
2012-07-07 15:30:00,busload_026,1.0353
2012-07-07 15:30:00,busload_027,1.035
2012-07-07 15:30:00,busload_028,1.035
2012-07-07 15:30:00,busload_029,1.0351
2012-07-07 15:30:00,busload_030,1.035
2012-07-07 15:30:00,busload_031,1.0352
2012-07-07 16:00:00,vsource,1.035
2012-07-07 16:00:00,bus_001,1.0345
2012-07-07 16:00:00,bus_002,1.0343
2012-07-07 16:00:00,bus_003,1.0347
2012-07-07 16:00:00,bus_004,1.0347
2012-07-07 16:00:00,bus_005,1.0338
2012-07-07 16:00:00,bus_006,1.0337
2012-07-07 16:00:00,bus_007,1.0342
2012-07-07 16:00:00,bus_008,1.0341
2012-07-07 16:00:00,bus_009,1.0342
2012-07-07 16:00:00,bus_010,1.0341
2012-07-07 16:00:00,bus_011,1.034
2012-07-07 16:00:00,bus_012,1.0335
2012-07-07 16:00:00,bus_013,1.0336
2012-07-07 16:00:00,bus_014,1.033
2012-07-07 16:00:00,busload_001,1.0328
2012-07-07 16:00:00,busload_002,1.0335
2012-07-07 16:00:00,busload_003,1.0341
2012-07-07 16:00:00,busload_004,1.0339
2012-07-07 16:00:00,busload_005,1.0335
2012-07-07 16:00:00,busload_006,1.0342
2012-07-07 16:00:00,busload_007,1.0342
2012-07-07 16:00:00,busload_008,1.0341
2012-07-07 16:00:00,busload_009,1.0341
2012-07-07 16:00:00,busload_010,1.0341
2012-07-07 16:00:00,busload_011,1.0337
2012-07-07 16:00:00,busload_012,1.0337
2012-07-07 16:00:00,busload_013,1.0337
2012-07-07 16:00:00,busload_014,1.0336
2012-07-07 16:00:00,busload_015,1.0336
2012-07-07 16:00:00,busload_016,1.0336
2012-07-07 16:00:00,busload_017,1.0341
2012-07-07 16:00:00,busload_018,1.0347
2012-07-07 16:00:00,busload_019,1.0347
2012-07-07 16:00:00,busload_020,1.0347
2012-07-07 16:00:00,busload_021,1.0345
2012-07-07 16:00:00,busload_022,1.0337
2012-07-07 16:00:00,busload_023,1.0329
2012-07-07 16:00:00,busload_024,1.0335
2012-07-07 16:00:00,busload_025,1.0344
2012-07-07 16:00:00,busload_026,1.0341
2012-07-07 16:00:00,busload_027,1.0347
2012-07-07 16:00:00,busload_028,1.0347
2012-07-07 16:00:00,busload_029,1.0329
2012-07-07 16:00:00,busload_030,1.0346
2012-07-07 16:00:00,busload_031,1.0341
2012-07-07 16:30:00,vsource,1.035
2012-07-07 16:30:00,bus_001,1.0344
2012-07-07 16:30:00,bus_002,1.0341
2012-07-07 16:30:00,bus_003,1.0344
2012-07-07 16:30:00,bus_004,1.0344
2012-07-07 16:30:00,bus_005,1.0335
2012-07-07 16:30:00,bus_006,1.0334
2012-07-07 16:30:00,bus_007,1.0336
2012-07-07 16:30:00,bus_008,1.0335
2012-07-07 16:30:00,bus_009,1.0338
2012-07-07 16:30:00,bus_010,1.0337
2012-07-07 16:30:00,bus_011,1.0334
2012-07-07 16:30:00,bus_012,1.0331
2012-07-07 16:30:00,bus_013,1.0333
2012-07-07 16:30:00,bus_014,1.0328
2012-07-07 16:30:00,busload_001,1.0327
2012-07-07 16:30:00,busload_002,1.033
2012-07-07 16:30:00,busload_003,1.0336
2012-07-07 16:30:00,busload_004,1.0333
2012-07-07 16:30:00,busload_005,1.033
2012-07-07 16:30:00,busload_006,1.0336
2012-07-07 16:30:00,busload_007,1.0336
2012-07-07 16:30:00,busload_008,1.0336
2012-07-07 16:30:00,busload_009,1.0337
2012-07-07 16:30:00,busload_010,1.0338
2012-07-07 16:30:00,busload_011,1.0334
2012-07-07 16:30:00,busload_012,1.0334
2012-07-07 16:30:00,busload_013,1.0334
2012-07-07 16:30:00,busload_014,1.0332
2012-07-07 16:30:00,busload_015,1.0332
2012-07-07 16:30:00,busload_016,1.0332
2012-07-07 16:30:00,busload_017,1.0337
2012-07-07 16:30:00,busload_018,1.0344
2012-07-07 16:30:00,busload_019,1.0344
2012-07-07 16:30:00,busload_020,1.0344
2012-07-07 16:30:00,busload_021,1.0344
2012-07-07 16:30:00,busload_022,1.0334
2012-07-07 16:30:00,busload_023,1.0328
2012-07-07 16:30:00,busload_024,1.0331
2012-07-07 16:30:00,busload_025,1.0343
2012-07-07 16:30:00,busload_026,1.0337
2012-07-07 16:30:00,busload_027,1.0344
2012-07-07 16:30:00,busload_028,1.0344
2012-07-07 16:30:00,busload_029,1.0328
2012-07-07 16:30:00,busload_030,1.0343
2012-07-07 16:30:00,busload_031,1.0336
2012-07-07 17:00:00,vsource,1.035
2012-07-07 17:00:00,bus_001,1.0343
2012-07-07 17:00:00,bus_002,1.0337
2012-07-07 17:00:00,bus_003,1.0343
2012-07-07 17:00:00,bus_004,1.0342
2012-07-07 17:00:00,bus_005,1.0329
2012-07-07 17:00:00,bus_006,1.0327
2012-07-07 17:00:00,bus_007,1.0328
2012-07-07 17:00:00,bus_008,1.0327
2012-07-07 17:00:00,bus_009,1.0333
2012-07-07 17:00:00,bus_010,1.0331
2012-07-07 17:00:00,bus_011,1.0325
2012-07-07 17:00:00,bus_012,1.0323
2012-07-07 17:00:00,bus_013,1.0325
2012-07-07 17:00:00,bus_014,1.032
2012-07-07 17:00:00,busload_001,1.0319
2012-07-07 17:00:00,busload_002,1.0322
2012-07-07 17:00:00,busload_003,1.033
2012-07-07 17:00:00,busload_004,1.0325
2012-07-07 17:00:00,busload_005,1.0322
2012-07-07 17:00:00,busload_006,1.0328
2012-07-07 17:00:00,busload_007,1.0328
2012-07-07 17:00:00,busload_008,1.033
2012-07-07 17:00:00,busload_009,1.033
2012-07-07 17:00:00,busload_010,1.0333
2012-07-07 17:00:00,busload_011,1.0327
2012-07-07 17:00:00,busload_012,1.0327
2012-07-07 17:00:00,busload_013,1.0327
2012-07-07 17:00:00,busload_014,1.0325
2012-07-07 17:00:00,busload_015,1.0325
2012-07-07 17:00:00,busload_016,1.0325
2012-07-07 17:00:00,busload_017,1.0332
2012-07-07 17:00:00,busload_018,1.0343
2012-07-07 17:00:00,busload_019,1.0342
2012-07-07 17:00:00,busload_020,1.0342
2012-07-07 17:00:00,busload_021,1.0343
2012-07-07 17:00:00,busload_022,1.0327
2012-07-07 17:00:00,busload_023,1.032
2012-07-07 17:00:00,busload_024,1.0323
2012-07-07 17:00:00,busload_025,1.0343
2012-07-07 17:00:00,busload_026,1.0331
2012-07-07 17:00:00,busload_027,1.0342
2012-07-07 17:00:00,busload_028,1.0342
2012-07-07 17:00:00,busload_029,1.032
2012-07-07 17:00:00,busload_030,1.0342
2012-07-07 17:00:00,busload_031,1.033
2012-07-07 17:30:00,vsource,1.0349
2012-07-07 17:30:00,bus_001,1.0342
2012-07-07 17:30:00,bus_002,1.0336
2012-07-07 17:30:00,bus_003,1.0341
2012-07-07 17:30:00,bus_004,1.0341
2012-07-07 17:30:00,bus_005,1.0328
2012-07-07 17:30:00,bus_006,1.0327
2012-07-07 17:30:00,bus_007,1.0327
2012-07-07 17:30:00,bus_008,1.0325
2012-07-07 17:30:00,bus_009,1.0332
2012-07-07 17:30:00,bus_010,1.033
2012-07-07 17:30:00,bus_011,1.0323
2012-07-07 17:30:00,bus_012,1.032
2012-07-07 17:30:00,bus_013,1.0324
2012-07-07 17:30:00,bus_014,1.0317
2012-07-07 17:30:00,busload_001,1.0316
2012-07-07 17:30:00,busload_002,1.032
2012-07-07 17:30:00,busload_003,1.0329
2012-07-07 17:30:00,busload_004,1.0323
2012-07-07 17:30:00,busload_005,1.032
2012-07-07 17:30:00,busload_006,1.0327
2012-07-07 17:30:00,busload_007,1.0327
2012-07-07 17:30:00,busload_008,1.0329
2012-07-07 17:30:00,busload_009,1.033
2012-07-07 17:30:00,busload_010,1.0332
2012-07-07 17:30:00,busload_011,1.0327
2012-07-07 17:30:00,busload_012,1.0327
2012-07-07 17:30:00,busload_013,1.0327
2012-07-07 17:30:00,busload_014,1.0324
2012-07-07 17:30:00,busload_015,1.0324
2012-07-07 17:30:00,busload_016,1.0323
2012-07-07 17:30:00,busload_017,1.0332
2012-07-07 17:30:00,busload_018,1.0341
2012-07-07 17:30:00,busload_019,1.034
2012-07-07 17:30:00,busload_020,1.034
2012-07-07 17:30:00,busload_021,1.0341
2012-07-07 17:30:00,busload_022,1.0327
2012-07-07 17:30:00,busload_023,1.0317
2012-07-07 17:30:00,busload_024,1.032
2012-07-07 17:30:00,busload_025,1.0342
2012-07-07 17:30:00,busload_026,1.033
2012-07-07 17:30:00,busload_027,1.0341
2012-07-07 17:30:00,busload_028,1.034
2012-07-07 17:30:00,busload_029,1.0317
2012-07-07 17:30:00,busload_030,1.034
2012-07-07 17:30:00,busload_031,1.0329
2012-07-07 18:00:00,vsource,1.0349
2012-07-07 18:00:00,bus_001,1.034
2012-07-07 18:00:00,bus_002,1.033
2012-07-07 18:00:00,bus_003,1.0338
2012-07-07 18:00:00,bus_004,1.0338
2012-07-07 18:00:00,bus_005,1.0318
2012-07-07 18:00:00,bus_006,1.0316
2012-07-07 18:00:00,bus_007,1.0315
2012-07-07 18:00:00,bus_008,1.0313
2012-07-07 18:00:00,bus_009,1.0324
2012-07-07 18:00:00,bus_010,1.032
2012-07-07 18:00:00,bus_011,1.031
2012-07-07 18:00:00,bus_012,1.0307
2012-07-07 18:00:00,bus_013,1.0311
2012-07-07 18:00:00,bus_014,1.0302
2012-07-07 18:00:00,busload_001,1.0301
2012-07-07 18:00:00,busload_002,1.0306
2012-07-07 18:00:00,busload_003,1.032
2012-07-07 18:00:00,busload_004,1.0309
2012-07-07 18:00:00,busload_005,1.0306
2012-07-07 18:00:00,busload_006,1.0315
2012-07-07 18:00:00,busload_007,1.0315
2012-07-07 18:00:00,busload_008,1.032
2012-07-07 18:00:00,busload_009,1.032
2012-07-07 18:00:00,busload_010,1.0324
2012-07-07 18:00:00,busload_011,1.0316
2012-07-07 18:00:00,busload_012,1.0316
2012-07-07 18:00:00,busload_013,1.0315
2012-07-07 18:00:00,busload_014,1.031
2012-07-07 18:00:00,busload_015,1.031
2012-07-07 18:00:00,busload_016,1.0309
2012-07-07 18:00:00,busload_017,1.0323
2012-07-07 18:00:00,busload_018,1.0338
2012-07-07 18:00:00,busload_019,1.0338
2012-07-07 18:00:00,busload_020,1.0338
2012-07-07 18:00:00,busload_021,1.034
2012-07-07 18:00:00,busload_022,1.0315
2012-07-07 18:00:00,busload_023,1.0302
2012-07-07 18:00:00,busload_024,1.0306
2012-07-07 18:00:00,busload_025,1.034
2012-07-07 18:00:00,busload_026,1.032
2012-07-07 18:00:00,busload_027,1.0337
2012-07-07 18:00:00,busload_028,1.0337
2012-07-07 18:00:00,busload_029,1.0301
2012-07-07 18:00:00,busload_030,1.0337
2012-07-07 18:00:00,busload_031,1.032
2012-07-07 18:30:00,vsource,1.0349
2012-07-07 18:30:00,bus_001,1.0339
2012-07-07 18:30:00,bus_002,1.0328
2012-07-07 18:30:00,bus_003,1.0337
2012-07-07 18:30:00,bus_004,1.0337
2012-07-07 18:30:00,bus_005,1.0316
2012-07-07 18:30:00,bus_006,1.0314
2012-07-07 18:30:00,bus_007,1.0308
2012-07-07 18:30:00,bus_008,1.0304
2012-07-07 18:30:00,bus_009,1.032
2012-07-07 18:30:00,bus_010,1.0315
2012-07-07 18:30:00,bus_011,1.0301
2012-07-07 18:30:00,bus_012,1.0295
2012-07-07 18:30:00,bus_013,1.0311
2012-07-07 18:30:00,bus_014,1.0287
2012-07-07 18:30:00,busload_001,1.0286
2012-07-07 18:30:00,busload_002,1.0293
2012-07-07 18:30:00,busload_003,1.0314
2012-07-07 18:30:00,busload_004,1.03
2012-07-07 18:30:00,busload_005,1.0294
2012-07-07 18:30:00,busload_006,1.0307
2012-07-07 18:30:00,busload_007,1.0308
2012-07-07 18:30:00,busload_008,1.0314
2012-07-07 18:30:00,busload_009,1.0314
2012-07-07 18:30:00,busload_010,1.032
2012-07-07 18:30:00,busload_011,1.0314
2012-07-07 18:30:00,busload_012,1.0314
2012-07-07 18:30:00,busload_013,1.0314
2012-07-07 18:30:00,busload_014,1.0311
2012-07-07 18:30:00,busload_015,1.0311
2012-07-07 18:30:00,busload_016,1.0311
2012-07-07 18:30:00,busload_017,1.032
2012-07-07 18:30:00,busload_018,1.0337
2012-07-07 18:30:00,busload_019,1.0337
2012-07-07 18:30:00,busload_020,1.0336
2012-07-07 18:30:00,busload_021,1.0338
2012-07-07 18:30:00,busload_022,1.0314
2012-07-07 18:30:00,busload_023,1.0287
2012-07-07 18:30:00,busload_024,1.0295
2012-07-07 18:30:00,busload_025,1.0338
2012-07-07 18:30:00,busload_026,1.0315
2012-07-07 18:30:00,busload_027,1.0337
2012-07-07 18:30:00,busload_028,1.0337
2012-07-07 18:30:00,busload_029,1.0285
2012-07-07 18:30:00,busload_030,1.0336
2012-07-07 18:30:00,busload_031,1.0314
2012-07-07 19:00:00,vsource,1.0349
2012-07-07 19:00:00,bus_001,1.034
2012-07-07 19:00:00,bus_002,1.0331
2012-07-07 19:00:00,bus_003,1.0339
2012-07-07 19:00:00,bus_004,1.0338
2012-07-07 19:00:00,bus_005,1.0319
2012-07-07 19:00:00,bus_006,1.0318
2012-07-07 19:00:00,bus_007,1.0316
2012-07-07 19:00:00,bus_008,1.0313
2012-07-07 19:00:00,bus_009,1.0325
2012-07-07 19:00:00,bus_010,1.0321
2012-07-07 19:00:00,bus_011,1.0311
2012-07-07 19:00:00,bus_012,1.0307
2012-07-07 19:00:00,bus_013,1.0315
2012-07-07 19:00:00,bus_014,1.0302
2012-07-07 19:00:00,busload_001,1.03
2012-07-07 19:00:00,busload_002,1.0306
2012-07-07 19:00:00,busload_003,1.032
2012-07-07 19:00:00,busload_004,1.0311
2012-07-07 19:00:00,busload_005,1.0307
2012-07-07 19:00:00,busload_006,1.0316
2012-07-07 19:00:00,busload_007,1.0316
2012-07-07 19:00:00,busload_008,1.032
2012-07-07 19:00:00,busload_009,1.032
